subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,location_min,location_max,units,thermo_temp_top,thermo_temp_bottom,units,comments,URL_front,URL_back,column_name
63265019,T17,"[[""15'"", ""15'"", ""15-30'"", '15'], ['', '', '', 'feet'], ['to', 'to', '', 'to'], [""30'"", ""30'"", '', '30'], ['', '', '', 'feet']]",4,1.8,15' feet to 30' feet,15,30,feet,73.1,52.4,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Ottawa_Crockery_70-164_1954_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Ottawa_Crockery_70-164_1954_SUMM_001_02.jpg,Thermocline_location
63265027,T17,"[[""10-28'"", '10-28', '10-', '10'], ['', '', '', '-'], ['', '', '28', '28'], ['', 'feet', 'feet', 'feet']]",4,1.75,10-28' - 28 feet,10,28,feet,46.6,,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Bruin_SUMM_Washtenaw_Bruin_SUMM_20200218104508573_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Bruin_SUMM_Washtenaw_Bruin_SUMM_20200218104508573_0002.jpg,Thermocline_location
63265035,T17,"[[""12'-20'"", ""12'-20'"", '12', ""12'-20'""], ['', '', 'feet', ''], ['', '', '-', ''], ['', '', '20', ''], ['', '', 'feet', '']]",4,1.4,12'-20' feet - 20 feet,12,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Frain_SUMM_20200224112646917_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Frain_SUMM_20200224112646917_0004.jpg,Thermocline_location
63265038,T17,[['-']],1,1,-,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_FourMile_SUMM_20200218143718807_0007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_FourMile_SUMM_20200218143718807_0008.jpg,Thermocline_location
63265039,T17,"[['15-25', '15-25', '15', '15-25'], ['', '', '-', ''], ['', '', '25', ''], ['ft', 'ft.', 'ft.', 'feet']]",4,1.75,15-25 - 25 ft.,15,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_HalfMoon_47-51_1942_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_HalfMoon_47-51_1942_SUMM_001_02.jpg,Thermocline_location
63265042,T16,"[['Not'], ['worth'], ['managing'], ['(R.W.'], ['Eschmeyer)']]",1,1,Not worth managing (R.W. Eschmeyer),NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Klink_SUMM_20200225130740036_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Klink_SUMM_20200225130740036_0006.jpg,Thermocline_Present
63265042,T17,"[['Not'], ['worth'], ['managing'], ['(R.W.'], ['Eschmeyer)']]",1,1,Not worth managing (R.W. Eschmeyer),NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Klink_SUMM_20200225130740036_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Washtenaw_Klink_SUMM_20200225130740036_0006.jpg,Thermocline_location
63265054,T17,"[['', '', '', '24'], ['', '', '', '-'], [""24-30'"", ""24-30'"", ""24-30'"", ""30'""]]",4,1.666666667,24 - 24-30',24,30,feet,20.3,16.4,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Douglas_SUMM_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Douglas_SUMM_3.jpeg,Thermocline_location
63265059,T17,"[['8-20ft', '8', '8-20', ""8-20'""], ['', '-', '', ''], ['', '20', '', ''], ['', 'ft.', 'ft.', '']]",4,1.25,8-20ft - 20 ft.,8,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Round_SUMM_16.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/b_first/Otsego_Round_SUMM_15.jpeg,Thermocline_location
63265067,T17,"[[""20-27'"", '20-27', ""20-27'"", '20'], ['', 'feet', '', '-'], ['', '', '', ""27'""]]",4,1.333333333,20-27' feet 27',20,27,feet,51,60,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_HORSESHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_HORSESHOE_SUMM_0001_2.jpeg,Thermocline_location
63265071,T17,"[[""12-31'"", ""12'-31'"", ""12'"", '12’'], ['', '', '-', '-'], ['', '', ""31'"", '31’']]",4,1.333333333,12-31' - 31',12,31,feet,68.4,44.8,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_REID_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALCONA_REID_SUMM_0003_2.jpeg,Thermocline_location
63265087,T17,"[['6', '6-18', ""6-18'"", '6-18'], ['-', '', '', ''], ['18', '', '', '']]",4,1.333333333,6/18/18,6,18,feet,72,59,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_CLOVERLEAF_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_CLOVERLEAF_SUMM_0001_2.jpeg,Thermocline_location
63265102,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_GRASS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_GRASS_SUMM_0001_2.jpeg,Thermocline_Present
63265118,T17,"[['5', ""5-18'"", '5-18', ""5-18'""], ['-', '', 'feet', ''], [""18'"", '', '', '']]",4,1.333333333,5-18' - 18',5,18,feet,70,56,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_KENNEDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_KENNEDY_SUMM_0001_2.jpeg,Thermocline_location
63265125,T17,"[['20', '20-28', '20-28', ""20-28'""], ['-', 'feet', 'feet', ''], [""28'"", '', '', '']]",4,1.666666667,20-28 feet 28',20,28,feet,70,58,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_LEGIONPINE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_LEGIONPINE_SUMM_0001_2.jpeg,Thermocline_location
63265130,T16,"[['between', 'Yes'], ['9', ''], ['and', ''], ['12', ''], ['ft.', '']]",2,1,between 9 and 12 ft.,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_McCOMB_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_McCOMB_SUMM_0001_2.jpeg,Thermocline_Present
63265138,T17,"[[""9-20'"", '9', '9-20', '9-20'], ['', '-', '', ''], ['', '20', '', ''], ['', 'ft.', 'ft.', 'feet']]",4,1.5,9-20 - 20 ft.,9,20,feet,70,53,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NAWAKWA_SUMM_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NAWAKWA_SUMM_0007_2.jpeg,Thermocline_location
63265139,T17,[['-']],1,1,-,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0002_2.jpeg,Thermocline_location
63265156,T17,"[['complete'], ['turn-over'], ['evident']]",1,1,complete turn-over evident,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SHADY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SHADY_SUMM_0001_2.jpeg,Thermocline_location
63265158,T17,"[['20', '20', '', ''], ['-', '-', '', ''], ['30', ""30'"", ""20-30'"", ""20-30'""], ['ft.', '', '', '']]",4,1.75,20 - 20-30' ft.,20,30,feet,67,52,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SHOENORTH_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SHOENORTH_SUMM_0002_2.jpeg,Thermocline_location
63265165,T16,[['7.5']],1,1,7.5,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_STARVATION_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_STARVATION_SUMM_0001_2.jpeg,Thermocline_Present
63265168,T17,"[[""15-24'"", ""15-24'"", ""15'-24'"", ""15'""], ['', '', '', '-'], ['', '', '', ""24'""]]",4,1.333333333,15-24' - 24',15,24,feet,68,42,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_2.jpeg,Thermocline_location
63265172,T17,"[['', '15', '', ''], ['', '-', '', ''], [""15'-30'"", ""30'"", ""15'-30'"", ""15'-30'""]]",4,1.666666667,15 - 15'-30',15,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRUMAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRUMAN_SUMM_0001_2.jpeg,Thermocline_location
63265178,T16,[['Yes']],1,1,Yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_EAGLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_EAGLE_SUMM_0001_2.jpeg,Thermocline_Present
63265183,T17,"[[""10'"", '10', ""10-30'"", ""10'""], ['', 'feet', '', ''], ['-', '-', '', '-'], [""30'"", '30', '', ""30'""], ['', 'feet', '', '']]",4,1.8,10' feet - 30' feet,10,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0002_2.jpeg,Thermocline_location
63265187,T17,"[['', '', '15', ''], ['', '', '-', ''], [""15-32'"", ""15-32'"", ""32'"", ""15-32'""]]",4,1.666666667,15 - 15-32',15,32,feet,75.8,49.8,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0002_2.jpeg,Thermocline_location
63265190,T17,[['---']],1,1,---,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_2.jpeg,Thermocline_location
63265191,T17,[['---']],1,1,---,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_2.jpeg,Thermocline_location
63265194,T17,[['--']],1,1,--,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_2.jpeg,Thermocline_location
63265195,T16,"[['None', 'none']]",2,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_2.jpeg,Thermocline_Present
63265197,T17,"[['24-39', '24', ""24-39'"", '24-39'], ['', '-', '', ''], ['', '39', '', ''], ['feet', 'feet', '', 'feet']]",4,1.75,24-39 - 39 feet,24,39,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_GREEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_GREEN_SUMM_0001_2.jpeg,Thermocline_location
63265204,T17,"[['Approximately', 'Approx.', 'Approx.', 'Approx.'], [""25-50'."", '25-50', ""25-50'"", ""25-0'""], ['', 'feet.', '(cont.)', '(cont.)'], ['This', 'This', '', ''], ['thermocline', 'thermocline', '', ''], ['was', 'was', '', ''], ['characterized', 'characterized', '', ''], ['by', 'by', '', ''], ['less', 'less', '', ''], ['abrupt', 'abrupt', '', ''], ['temperature', 'temp.', '', ''], ['change', 'change', '', ''], ['than', 'than', '', ''], ['thermocline', 'thermocline', '', ''], ['in', 'in', '', ''], ['smaller,', 'smaller,', '', ''], ['shallower', 'shallower', '', ''], ['lakes.', 'lakes.', '', '']]",4,1.944444444,"Approx. 25-50'. (cont.) This thermocline was characterized by less abrupt temperature change than thermocline in smaller, shallower lakes.",25,50,feet,62,46,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_2.jpeg,Thermocline_location
63265208,T17,"[[""24-30'"", '24-30', '24', ""24-30'""], ['', 'feet', '-', ''], ['', '', ""30'"", '']]",4,1.333333333,24-30' feet 30',24,30,feet,65,61,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_BEAUFORT_SUMM_0001_2.jpeg,Thermocline_location
63265216,T17,"[[""10-25'"", '10-25', '10', ""10-25'""], ['', 'feet', '-', ''], ['', '', ""25'"", '']]",4,1.333333333,10-25' feet 25',10,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_2.jpeg,Thermocline_location
63265222,T17,"[['5-10', ""5-10'"", '5-10', '5'], ['', '', '', '-'], ['', '', '', '10'], ['ft.', '', 'ft.', 'ft.']]",4,1.75,5-10 - 10 ft.,5,10,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_EDNA_SUMM_0001_2.jpeg,Thermocline_location
63265223,T16,[['Yes']],1,1,Yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0002_2.jpeg,Thermocline_Present
63265225,T17,"[[""12-18'"", '12', '12-18', '12-18'], ['', '-', '', ''], ['', '18', '', ''], ['', 'ft.', 'feet', 'ft.']]",4,1.5,12-18 - 18 ft.,12,18,feet,68.5,62.4,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_2.jpeg,Thermocline_location
63265228,T17,"[['5-15ft', '5-15', '5-15', '5'], ['', '', '', '-'], ['', '', '', '15'], ['', 'ft.', 'ft.', 'ft']]",4,1.5,5-15 - 15 ft.,5,15,feet,62,44.5,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0002_2.jpeg,Thermocline_location
63265238,T17,"[['', '3', '', ''], ['', '-', '', ''], [""3-4'"", ""4'"", ""3-4'"", ""3-4'""]]",4,1.666666667,3 - 3-4',3,4,feet,76,70,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_NELLIGAN_SUMM_0001_2.jpeg,Thermocline_location
63265239,T17,"[['24-35', '24-35', '24', ""24-35'""], ['', '', '-', ''], ['', '', '35', ''], ['feet', 'ft', 'feet', '']]",4,1.5,24-35 - 35 feet,24,35,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_2.jpeg,Thermocline_location
63265240,T17,"[['4-5', '4', ""4-5'""], ['feet', '-', ''], ['', ""5'"", '']]",3,1,4-5 feet 5',4,5,feet,72,66,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_2.jpeg,Thermocline_location
63265241,T17,"[['15-23', '15', '15-23', '15-23'], ['', '-', '', ''], ['', '23', '', '']]",4,1.666666667,15-23 - 23,15,23,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_2.jpeg,Thermocline_location
63265242,T17,"[['10', '10-15', '10-15ft', ""10-15'""], ['-', '', '', ''], ['15', '', '', ''], ['ft.', 'ft', '', '']]",4,1,10 - 15 ft.,10,15,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ROLAND_SUMM_0001_2.jpeg,Thermocline_location
63265246,T17,"[['9', ""9-21'"", '9-21', '9-21'], ['-', '', '', ''], ['21', '', '', ''], ['feet', '', 'feet', 'feet']]",4,1.75,9-21 - 21 feet,9,21,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BAKER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BAKER_SUMM_0001_2.jpeg,Thermocline_location
63265254,T16,"[['yes', 'yes', 'yes', 'yes'], ['', '', 'Temp.', ''], ['', '', 'range', ''], ['', '', '17.7*', ''], ['', '', '-', ''], ['', '', '13.2*', ''], ['', '', 'C', '']]",4,1.428571429,yes Temp. range 17.7* - 13.2* C,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_2.jpeg,Thermocline_Present
63265257,T17,"[['18-22’', '18', ""18-22'"", '18-22'], ['', '-', '', 'ft'], ['', ""22'"", '', '']]",4,1,18-22’ - 22',18,22,feet,60.4,54.2,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_2.jpeg,Thermocline_location
63265260,T17,"[['15-36', '15', ""15-36'"", '15-36'], ['', '-', '', ''], ['', '36', '', ''], ['ft.', 'ft.', '', 'ft.']]",4,1.75,15-36 - 36 ft.,15,36,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FINE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FINE_SUMM_0001_2.jpeg,Thermocline_location
63265262,T17,"[['', '15', '', ''], ['', '-', '', ''], [""15-25'"", ""25'"", ""15-25'"", ""15-25'""]]",4,1.666666667,15 - 15-25',15,25,feet,65.5,54,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FAIR_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FAIR_SUMM_0001_2.jpeg,Thermocline_location
63265274,T17,"[['15-30', ""15-30'"", '15', '15-30'], ['', '', '-', ''], ['', '', '30', ''], ['feet', '', 'feet', 'feet']]",4,1.75,15-30 - 30 feet,15,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LIME_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LIME_SUMM_0001_2.jpeg,Thermocline_location
63265277,T17,"[['21-30', '21', '21-30', ""21-30'""], ['', '-', '', ''], ['', '30', '', ''], ['ft.', 'ft.', 'ft.', '']]",4,1.75,21-30 - 30 ft.,21,30,feet,20.2,15.6,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LONG2N9WSEC15162021_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LONG2N9WSEC15162021_SUMM_0001_2.jpeg,Thermocline_location
63265281,T17,"[['10-20', ""10-20'"", '10', '10-20'], ['', '', '-', ''], ['', '', '20', ''], ['ft.', '', 'ft.', 'feet']]",4,1.5,10-20 - 20 ft.,10,20,feet,71,51,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_MIDDLE4N8WSECS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_MIDDLE4N8WSECS_SUMM_0001_2.jpeg,Thermocline_location
63265282,T16,[['No']],1,1,No,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_2.jpeg,Thermocline_Present
63265282,T17,[['No']],1,1,No,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_2.jpeg,Thermocline_location
63265284,T17,"[['20', ""20-25'"", ""20-25'"", ""02-25'""], ['-', '', '', ''], [""25'"", '', '', ''], ['and', 'and', 'and', 'and'], ['20', '', '', ''], ['-', '', '', ''], [""30'"", ""20-30'"", ""20-30'"", ""20-30'""]]",4,1.857142857,20-25' - 25' and 20 - 20-30',20,30,feet,68,57,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_PINE1N10W5678_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_PINE1N10W5678_SUMM_0001_2.jpeg,Thermocline_location
63265289,T17,"[['12.5', '12.5-25', '12.5-25', '12.5-25'], ['-', '', '', ''], ['25', '', '', '']]",4,1.666666667,12.5-25 - 25,12.5,25,feet,68.4,48.9,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHELP_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHELP_SUMM_0001_2.jpeg,Thermocline_location
63265291,T17,"[['15', '15’', ""15'""], ['feet', '', ''], ['-', '-', '-'], ['27', '27’', ""27'""], ['feet', '', '']]",3,1.4,15 feet - 27 feet,15,27,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SUGARBUSH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SUGARBUSH_SUMM_0001_2.jpeg,Thermocline_location
63265295,T17,"[['25-30', '25', '25-30', ""25-30'""], ['', '-', '', ''], ['', '30', '', ''], ['', 'ft.', 'ft.', '']]",4,1.5,25-30 - 30 ft.,25,30,feet,67,61,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_WALL_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_WALL_SUMM_0002_2.jpeg,Thermocline_location
63265312,T17,"[['17.5', ""17.5'"", ""17.5-30'"", ""17.5'""], ['feet', '', '', ''], ['to', 'to', '', 'to'], ['30', ""30'"", '', ""30'""], ['feet', '', '', '']]",4,1.8,17.5' feet to 30' feet,17.5,30,feet,69.8,53,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_PAWPAWBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_PAWPAWBIG_SUMM_0001_2.jpeg,Thermocline_location
63265325,T17,[['--']],1,1,--,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MESSENGER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MESSENGER_SUMM_0001_2.jpeg,Thermocline_location
