subject_id,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,min,max,units,notes,URL_front,URL_back,column_name
63264307,"[['158-162', '158-162', '158-162', '158'], ['', '', '', '-'], ['', '', '', '162']]",4,1.666666667,158-162 - 162,158,162,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0816.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0817.jpg,Methyl Orange Alk Range
63264318,"[['157-178', '157-178', '157-178', '157'], ['', '', '', '-'], ['', '', '', '178']]",4,1.666666667,157-178 - 178,157,178,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0002.jpg,Methyl Orange Alk Range
63264325,"[['149-150', '149', '149-150', '149-150'], ['', '-', '', ''], ['', '150', '', ''], ['ppm.', 'ppm', 'ppm.', 'ppm']]",4,1.75,149-150 - 150 ppm.,149,150,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0002.jpg,Methyl Orange Alk Range
63264326,"[['141-143', '141', '141-143', '141-143'], ['', '-', '', ''], ['', '143', '', '']]",4,1.666666667,141-143 - 143,141,143,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0002.jpg,Methyl Orange Alk Range
63264328,"[['152-190', '152', '152-190', '152-190'], ['', '-', '', ''], ['', '190', '', '']]",4,1.666666667,152-190 - 190,152,190,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_02.jpg,Methyl Orange Alk Range
63264335,"[['73-76', '73-76', '73', '73-76'], ['', '', '-', ''], ['', '', '76', '']]",4,1.666666667,73-76 - 76,73,76,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0002.jpg,Methyl Orange Alk Range
63264354,"[['138-162', '138-162ppm', '138-162', '138'], ['', '', '', '-'], ['', '', '', '162'], ['ppm', '', 'ppm', 'ppm']]",4,1.75,138-162 - 162 ppm,138,162,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Mullett_219.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Mullett_220.jpg,Methyl Orange Alk Range
63264356,"[['110', '110-129', '110-129', '110-129'], ['-', '', '', ''], ['129', '', '', '']]",4,1.666666667,110-129 - 129,110,129,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_028.jpg,Methyl Orange Alk Range
63264359,"[['110', '110-129', '110-129', '110-129'], ['-', '', '', ''], ['129', '', '', '']]",4,1.666666667,110-129 - 129,110,129,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_032.jpg,Methyl Orange Alk Range
63264360,"[['110-129', '110', '110-129', '110-129'], ['', '-', '', ''], ['', '129', '', '']]",4,1.666666667,110-129 - 129,110,129,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver33N_3W_S11-12_SUMM_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver33N_3W_S11-12_SUMM_028.jpg,Methyl Orange Alk Range
63264361,"[['110', '110', '110-129', '110-129'], ['-', '-', '', ''], ['129', '120', '', '']]",4,1.666666667,110 - 129,110,129,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver_33N_3W_S11-12_030.jpg,Methyl Orange Alk Range
63264363,"[['110-129', '110-129', '110-129', '110'], ['', '', '', '-'], ['', '', '', '129']]",4,1.666666667,110-129 - 129,110,129,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver33N_3W_S11-12_SUMM_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Silver33N_3W_S11-12_SUMM_032.jpg,Methyl Orange Alk Range
63264381,"[['0', '', '', ''], ['-', '', '', ''], ['1.0', '0-1.0', '0-1.0', '0-1.0']]",4,1.666666667,0 - 0-1.0,0,1,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_McNearney_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_McNearney_007.jpg,Methyl Orange Alk Range
63264390,"[['', '', '', '85'], ['', '', '', '-'], ['85-115', '85-115', '85-115', '115']]",4,1.666666667,85 - 85-115,85,115,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_031.jpg,Methyl Orange Alk Range
63264392,"[['33-52', '33-52', '33-52ppm', '33'], ['', '', '', '-'], ['', '', '', '52'], ['ppm', 'ppm.', '', 'ppm.']]",4,1.5,33-52 - 52 ppm.,33,52,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_024.jpg,Methyl Orange Alk Range
63264399,[['-']],1,1,-,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_015.jpg,Methyl Orange Alk Range
63264403,"[['35-38', '35', '35-38', '35-38'], ['', '-', '', ''], ['', '38', '', '']]",4,1.666666667,35-38 - 38,35,38,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_015.jpg,Methyl Orange Alk Range
63264420,"[['130-170', '130-170', '130', '130-170'], ['', '', '-', ''], ['', '', '18=70', '']]",4,1.666666667,130-170 - 18=70,130,170,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_016.jpg,Methyl Orange Alk Range
63264426,"[['119-171', '119', '119-171', '119-171'], ['', '-', '', ''], ['', '171', '', ''], ['ppm.', 'ppm', '', 'ppm']]",4,1.75,119-171 - 171 ppm,119,171,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_007.jpg,Methyl Orange Alk Range
63264428,"[['180-220', '180-220', '180-220', '180'], ['', '', '', '-'], ['', '', '', '220'], ['ppm.', 'ppm', 'ppm.', 'ppm']]",4,1.75,180-220 - 220 ppm.,180,220,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_006.jpg,Methyl Orange Alk Range
63264437,"[['165-170', '165-170', '165', '165-170'], ['', '', '-', ''], ['', '', '170', '']]",4,1.666666667,165-170 - 170,165,170,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_010.jpg,Methyl Orange Alk Range
63264447,"[['14', '14', '14-18', '14-18'], ['-', '-', '', ''], ['18', '', '', ''], ['ppm', '18ppm', 'ppm.', 'ppm']]",4,1.75,14 - 18 ppm,14,18,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Birch_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Birch_SUMM_007.jpg,Methyl Orange Alk Range
63264484,"[['0', '', '', ''], ['-', '', '', ''], ['6.8', '0-6.8', '0-6.8', '0-6.8']]",4,1.666666667,0 - 0-6.8,0,6.8,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Grass_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Grass_SUMM_009.jpg,Methyl Orange Alk Range
63264505,"[['12', '17']]",2,1,12,0,17,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Mastadon_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gogebic_Mastadon_SUMM_006.jpg,Methyl Orange Alk Range
63264553,"[['66-82', '66', '66-82', '66-82ppm'], ['', '-', '', ''], ['', '82', '', ''], ['ppm', 'ppm', 'ppm', '']]",4,1.75,66-82 - 82 ppm,66,82,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Bass26N_12W_S31_SUMM_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Bass26N_12W_S31_SUMM_028.jpg,Methyl Orange Alk Range
63264558,"[['147', '147-162', '147-162', '147-162ppm'], ['-', '', '', ''], ['162', '', '', ''], ['ppm', 'ppm', 'ppm', '']]",4,1.75,147-162 - 162 ppm,147,162,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Boardman_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Boardman_SUMM_014.jpg,Methyl Orange Alk Range
63264562,"[['110-176', '110-176', '110-176', '110'], ['', '', '', '-'], ['', '', '', '176']]",4,1.666666667,110-176 - 176,110,176,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Bridges_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/GrandTraverse_Bridges_SUMM_011.jpg,Methyl Orange Alk Range
63264623,"[['21-22.', '21-22.', '21', '21.22'], ['', '', '-', ''], ['', '', '22', '']]",4,1.333333333,21-22. - 22,21,22,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_LakeOnThree_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_LakeOnThree_SUMM_004.jpg,Methyl Orange Alk Range
63264624,"[['6.0-8.0', '6.0-8.0', '6.0-8.0', '6.0'], ['', '', '', '-'], ['', '', '', '8.0']]",4,1.666666667,6.0-8.0 - 8.0,6,8,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Mud55N_32W_S25-26-35-36_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Mud55N_32W_S25-26-35-36_SUMM_008.jpg,Methyl Orange Alk Range
63264628,"[['56-57ppm', '56-57', '56', '56-57'], ['', '', '-', ''], ['', '', '57', ''], ['', 'ppm', 'ppm', 'ppm']]",4,1.75,56-57 - 57 ppm,56,57,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Otter_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Otter_SUMM_014.jpg,Methyl Orange Alk Range
63264639,[['-']],1,1,-,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Webber_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Houghton_Webber_SUMM_006.jpg,Methyl Orange Alk Range
63264661,"[['32-33', '32-33ppm', '32-33', '32'], ['', '', '', '-'], ['', '', '', '33'], ['ppm.', '', 'ppm', 'ppm']]",4,1.5,32-33 - 33 ppm,32,33,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_002.jpg,Methyl Orange Alk Range
63264665,"[['36-57', '36', '36-57', '36-57'], ['', '-', '', ''], ['', '57', '', '']]",4,1.666666667,36-57 - 57,36,57,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_009.jpg,Methyl Orange Alk Range
63264666,"[['98-94', '98-95', '98-94', '98'], ['', '', '', '-'], ['', '', '', '94']]",4,1.333333333,98-94 - 94,94,98,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_012.jpg,Methyl Orange Alk Range
63264684,"[['1.5', '1.5-3.0', '1.5-3.0', '1.5-3.0ppm'], ['-', '', '', ''], ['3.0', '', '', ''], ['ppm', 'ppm', 'ppm', '']]",4,1.75,1.5-3.0 - 3.0 ppm,1.5,3,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gibson_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gibson_SUMM_010.jpg,Methyl Orange Alk Range
63264699,"[['18', '18-29', '18-29', '18-29'], ['-', '', '', ''], ['29', '', '', ''], ['ppm', 'ppm.', 'ppm.', 'ppm']]",4,1.75,18-29 - 29 ppm,18,29,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Sunset_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Sunset_SUMM_011.jpg,Methyl Orange Alk Range
63264716,"[['153', '153-198', '153-198', '153-198'], ['-', '', '', ''], ['198', '', '', '']]",4,1.666666667,153-198 - 198,153,198,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_070.jpg,Methyl Orange Alk Range
63264719,"[['168-195', '168', '168-195', '168-195'], ['', '-', '', ''], ['', '195', '', '']]",4,1.666666667,168-195 - 195,168,195,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Prison_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Prison_SUMM_007.jpg,Methyl Orange Alk Range
63264724,"[['136', '136-194', '136-194', '136-194'], ['-', '', '', ''], ['194', '', '', ''], ['ppm', 'ppm', 'ppm.', 'ppm.']]",4,1.75,136-194 - 194 ppm,136,194,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_026.jpg,Methyl Orange Alk Range
63264726,"[['112-125', '112', '112-125', '112-125'], ['', '-', '', ''], ['', '125', '', '']]",4,1.666666667,112-125 - 125,112,125,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_WaterlooMillPond_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_WaterlooMillPond_SUMM_006.jpg,Methyl Orange Alk Range
63264728,"[['172', '172-183', '172-183', '172-183'], ['-', '', '', ''], ['183', '', '', '']]",4,1.666666667,172-183 - 183,172,183,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_019.jpg,Methyl Orange Alk Range
63264733,"[['175-189', '175-189ppm', '174-189', '175'], ['', '', '', '-'], ['', '', '', '189'], ['ppm.', '', 'ppm.', 'ppm']]",4,1.25,175-189 - 189 ppm.,175,189,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_027.jpg,Methyl Orange Alk Range
63264738,"[['241', '241-250', '241-250'], ['-', '', ''], ['250', '', '']]",3,1.333333333,241-250 - 250,241,250,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_005.jpg,Methyl Orange Alk Range
63264742,"[['215-221', '215', '1.4', '215-221'], ['', '-', '', ''], ['', '221', '', ''], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.5,215-221 - 221 ppm.,215,221,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_007.jpg,Methyl Orange Alk Range
63264749,"[['135-143', '135-143', '135', '135-143'], ['', '', '-', ''], ['', '', '143', '']]",4,1.666666667,135-143 - 143,135,143,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_036.jpg,Methyl Orange Alk Range
63264758,[['---']],1,1,---,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_019.jpg,Methyl Orange Alk Range
63264760,"[['140-165', '140-165', '140-165', '140'], ['', '', '', '-'], ['', '', '', '165']]",4,1.666666667,140-165 - 165,140,165,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_010.jpg,Methyl Orange Alk Range
63264761,"[['60-62', '60-62', '60', '60-62'], ['', '', '-', ''], ['', '', '62', ''], ['p.p.m.', 'ppm', 'ppm', 'p.p.m.']]",4,1.75,60-62 - 62 p.p.m.,60,62,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Starvation_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Starvation_SUMM_021.jpg,Methyl Orange Alk Range
63264764,"[['87-92', '87', '87-92', '87-92'], ['', '-', '', ''], ['', '92', '', '']]",4,1.666666667,87-92 - 92,87,92,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_016.jpg,Methyl Orange Alk Range
63264766,"[['151-156', '151', '151-156', '151-156'], ['', '-', '', ''], ['', '156', '', '']]",4,1.666666667,151-156 - 156,151,156,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue_SUMM_20191125120100144_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue_SUMM_20191125120100144_0002.jpg,Methyl Orange Alk Range
63264767,"[['151-156', '151', '151-156', '151-156'], ['', '-', '', ''], ['', '156', '', '']]",4,1.666666667,151-156 - 156,151,156,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_012.jpg,Methyl Orange Alk Range
63264775,"[['103', '130', '', ''], ['(top)', '', '103(top)', '103(top)'], ['-', '', '-', '-'], ['175', '(top)-174(bott.)', '175(bott.', '175(bott.)'], ['(bottom)', '', '', '']]",4,1.6,103 103(top) - 175 (bottom),103,175,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_019.jpg,Methyl Orange Alk Range
63264782,"[['181-155', '181-155', '181', '181-155'], ['', '', '-', ''], ['', '', '155', '']]",4,1.666666667,181-155 - 155,155,181,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Lime_SUMM_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Lime_SUMM_027.jpg,Methyl Orange Alk Range
63264796,[['-']],1,1,-,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scotch_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scotch_SUMM_003.jpg,Methyl Orange Alk Range
63264801,[['----']],1,1,----,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Silver_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Silver_SUMM_018.jpg,Methyl Orange Alk Range
63264806,"[['47-51', '47', '47-51', '47-51'], ['', '-', '', ''], ['', '51', '', ''], ['ppm.', 'ppm', 'ppm.', 'ppm']]",4,1.75,47-51 - 51 ppm.,47,51,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_FannyHooe_SUMM_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_FannyHooe_SUMM_025.jpg,Methyl Orange Alk Range
63264839,[['-']],1,1,-,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_McCarthy_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_McCarthy_SUMM_011.jpg,Methyl Orange Alk Range
63264843,[['none']],1,1,none,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_Oxbow_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lake_Oxbow_SUMM_004.jpg,Methyl Orange Alk Range
