subject_id,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,URL_front,URL_back,column_name,min,max,units,comments
63264644,"[['5.5', '5½', '5', '5'], ['', '', '1/2', ""1/2'""], ['ft.', 'ft.', 'ft.', '']]",4,2,5 1/2 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Ionia_Morrison_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Ionia_Morrison_SUMM_030.jpg,Secchi disk ,5.5,,feet,
63264647,"[['18', '18-20.5', ""18-20.5'"", '18-20.5'], ['-', '', '', 'FT'], ['20.5', '', '', ''], ['ft.', 'ft.', '', '']]",4,1.5,18-20.5 - 20.5 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_BassBig_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_BassBig_SUMM_010.jpg,Secchi disk ,18,20.5,feet,
63264648,"[[""20'"", '20', '20', '20'], ['', 'ft.', 'ft', 'feet']]",4,2,20 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Hale_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Hale_SUMM_004.jpg,Max Depth,20,,feet,
63264648,"[['7-7', '7', '7-7.5', '7'], ['', 'to', '', 'feet'], ['', '7', '', '7½'], [""1/2'"", '1/2', '', ''], ['', 'ft.', 'ft', '']]",4,1.2,7 to 7 1/2' ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Hale_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Hale_SUMM_004.jpg,Secchi disk ,7,7.5,feet,
63264659,"[['15', '15', '15ft', '15'], ['ft', 'ft.', '', 'f']]",4,2,15 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Sand_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iosco_Sand_SUMM_011.jpg,Secchi disk ,15,,feet,
63264661,"[['7.5', '7.5ft', ""7.5'"", '7.5'], ['ft.', '', '', 'ft.']]",4,2,7.5 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_002.jpg,Max Depth,7.5,,feet,
63264661,"[['4', '', ""4'"", '4'], ['feet.', '4feet', '', 'feet']]",4,1.5,4 feet.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bass_SUMM_002.jpg,Secchi disk ,4,,feet,
63264662,"[['8', ""8'"", '8', '8'], ['ft', '', 'feet', 'ft.']]",4,2,8 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_008.jpg,Max Depth,8,,feet,
63264662,"[['see'], ['talk'], ['boards']]",1,1,see talk boards,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_008.jpg,Area of Vegetation,70,,acres,
63264662,"[['6', ""6'"", '6', '6'], ['ft', '', 'feet', 'ft.']]",4,2,6 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Bela_SUMM_008.jpg,Secchi disk ,6,,feet,
63264665,"[['20', ""20'"", ""20'"", ""20'""], ['feet', '', '', '']]",4,2,20' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_009.jpg,Max Depth,20,,feet,
63264665,"[['5', ""5'"", ""5'"", ""5'""], ['feet', '', '', '']]",4,2,5' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Brule_SUMM_009.jpg,Secchi disk ,5,,feet,
63264666,"[['125?', '125', '125?', '125'], ['', '?', '', '?']]",4,2,125? ?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_012.jpg,Area,125,,,
63264666,"[[""12'"", '12""', ""12'"", '12’']]",4,2,12',https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_012.jpg,Secchi disk ,12,,feet,
63264667,"[['12-18', '12-18', '12-18', '12'], ['', '', '', '-'], ['', '', '', '18']]",4,1.666666667,12/18/18,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Camp_SUMM_014.jpg,Secchi disk ,12,18,,
63264668,"[['', '34', '34', ""34'""], ['14ft', 'ft.', 'ft.', '']]",4,2,34 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_ChiefEdwards_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_ChiefEdwards_SUMM_006.jpg,Max Depth,34,,feet,
63264668,"[['10ft', '10', '10', ""10'""], ['', 'ft', 'ft.', '']]",4,1.5,10 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_ChiefEdwards_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_ChiefEdwards_SUMM_006.jpg,Secchi disk ,10,,feet,
63264670,"[[""55'"", ""55'"", ""55'"", '55'], ['', '', '', 'feet']]",4,2,55' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_007.jpg,Max Depth,55,,feet,
63264670,"[['Narrow', 'narrow', 'Narrow', 'narrow']]",4,2,Narrow,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_007.jpg,Area of Vegetation,NA,,,narrow
63264670,"[[""16'"", ""16'"", ""16'"", '16'], ['', '', '', 'feet']]",4,2,16' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Clear_SUMM_007.jpg,Secchi disk ,16,,feet,
63264671,"[[""10'"", ""10'"", ""10'"", '10'], ['', '', '', 'feet']]",4,2,10' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Dawson_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Dawson_SUMM_009.jpg,Secchi disk ,10,,feet,
63264672,"[[""7'-8'"", ""7'"", ""7'"", ""7'-8'""], ['', '-', '-', ''], ['', ""8'"", ""8'"", '']]",4,2,7'-8' - 8',https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Chamberlain_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Chamberlain_SUMM_003.jpg,Secchi disk ,7,8,feet,
63264675,"[['?', '?']]",2,2,?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Deer_36-849_1949_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Deer_36-849_1949_SUMM_001_02.jpg,Max Depth,NA,,,
63264675,"[['4-5', ""4-5'"", '4-5', '4'], ['', '', '', '-'], ['', '', '', '5'], ['ft.', '', 'ft.', 'ft.']]",4,1.75,4-5 - 5 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Deer_36-849_1949_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Deer_36-849_1949_SUMM_001_02.jpg,Secchi disk ,4,5,feet,
63264676,"[[""28'"", ""28'"", '28', ""28'""], ['', '', 'feet', '']]",4,2,28' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Fence_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Fence_SUMM_006.jpg,Max Depth,28,,feet,
63264676,"[[""9'"", ""9'"", '9', ""9'""], ['', '', 'feet', '']]",4,2,9' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Fence_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Fence_SUMM_006.jpg,Secchi disk ,9,,feet,
63264677,"[['125'], ['acres?']]",1,1,125 acres?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ellen_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ellen_SUMM_014.jpg,Area of Vegetation,125,,acres,
63264681,"[[""28'"", ""28'"", '28', '28'], ['', '', 'feet', 'feet']]",4,2,28' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Erickson_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Erickson_SUMM_015.jpg,Max Depth,28,,feet,
63264681,"[[""18.0''"", '18.0""', '18.0""', '18.0'], ['', '', '', 'inches']]",4,1.5,"18.0"" inches",https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Erickson_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Erickson_SUMM_015.jpg,Secchi disk ,18,,inches,
63264684,"[[""23'"", '23', ""23'"", ""23'""], ['', 'feet', '', '']]",4,2,23' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gibson_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gibson_SUMM_010.jpg,Max Depth,23,,feet,
63264685,[['---']],1,1,---,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gabbit_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Gabbit_SUMM_004.jpg,Secchi disk ,NA,,,
63264686,"[['133'], ['ft.'], ['Min.'], ['1332'], ['ft.'], ['Max.'], ['700'], ['ft.'], ['Av.'], ['(width'], ['of'], ['shoal)']]",1,1,133 ft. Min. 1332 ft. Max. 700 ft. Av. (width of shoal),https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Golden_SUMM_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Golden_SUMM_043.jpg,Area of Vegetation,133,1332,feet,
63264690,"[['see'], ['talk'], ['boards']]",1,1,see talk boards,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Hagerman_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Hagerman_SUMM_021.jpg,Area of Vegetation,10,1320,feet,
63264691,"[['5', '', '5', ""5'""], ['ft.', '5ft', 'feet', '']]",4,1.5,5 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Holmes46N_36W_S29-32_SUMM_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Holmes46N_36W_S29-32_SUMM_002.jpg,Max Depth,5,,feet,
63264693,"[['6-8', '6', '6-8', ""6-8'""], ['', '-', '', ''], ['', '8', '', ''], ['ft.', 'ft', 'ft.', '']]",4,1.5,6-8 - 8 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Hollister_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Hollister_SUMM_003.jpg,Secchi disk ,6,8,feet,
63264694,"[[""35'"", '35', ""35'"", ""35'""], ['', 'feet', '', '']]",4,2,35' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_HolmesUpper_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_HolmesUpper_SUMM_008.jpg,Max Depth,35,,feet,
63264697,"[[""35'"", ""35'"", ""35'"", '35'], ['', '', '', 'feet']]",4,2,35' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ice_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ice_SUMM_010.jpg,Max Depth,35,,feet,
63264697,"[[""16'"", ""16'"", ""16'"", '16'], ['', '', '', 'feet']]",4,2,16' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ice_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Ice_SUMM_010.jpg,Secchi disk ,16,,feet,
63264699,"[['11', '11-12', '11-12', '11-12'], ['-', '', '', ''], ['12', '', '', ''], ['ft', 'ft.', 'ft.', 'feet']]",4,1.75,11-12 - 12 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Sunset_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Sunset_SUMM_011.jpg,Secchi disk ,11,12,feet,
63264705,"[['100'], ['ft.'], ['except'], ['in'], ['bays']]",1,1,100 ft. except in bays,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Winslow_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Iron_Winslow_SUMM_014.jpg,Area of Vegetation,100,,feet,
63264710,"[['3', '3', '3\'7""', '3'], ['FT', 'ft', '', 'ft'], ['-7', '', '', '-'], ['IN', '7', '', '7'], ['', 'inches', '', 'inches']]",4,2,3 ft -7 7 inches,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_LimeNorth_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_LimeNorth_SUMM_004.jpg,Secchi disk ,3.583,,feet,
63264713,"[['7-7', '7', '7-7', '7'], ['', '-', '', '-'], ['', '7½', '', '7'], ['1/2', '', ""1/2'"", '1/2'], ['ft.', 'ft.', '', 'ft.']]",4,2,7-7 - 7½ 1/2 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Littlefield_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Littlefield_SUMM_020.jpg,Secchi disk ,7,7.5,feet,
63264714,"[['', 'crossed', ''], ['', 'out', ''], ['', 'and', ''], ['', 'replaced', ''], ['', 'with', ''], ['', 'width', ''], ['', 'of', ''], ['', 'shoal', ''], ['', '(range)', ''], ['about', 'about', 'about'], [""12'-20'"", '12""', ""12'-20'""], ['', 'to', ''], ['', '20""', '']]",3,1.230769231,"crossed out and replaced with width of shoal (range) about 12'-20' to 20""",https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily1S_2E_S32_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily1S_2E_S32_SUMM_006.jpg,Area of Vegetation,12,20,feet,
63264715,"[['7', ""7'"", '7', ""7'""], ['ft', '', 'feet', '']]",4,1.5,7 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily2S_2E_S12_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily2S_2E_S12_SUMM_017.jpg,Max Depth,7,,feet,
63264716,"[[""40'"", ""40'"", '40', ""40'""], ['', '', 'feet', '']]",4,2,40' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_070.jpg,Max Depth,40,,feet,
63264716,"[[""75'-200'"", ""75'-200'"", '75-200', ""75'-200'""], ['', '', 'feet', '']]",4,2,75'-200' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_070.jpg,Area of Vegetation,75,200,feet,
63264718,"[['100', ""100-200'"", '100-200', '100'], ['-', '', '', '-'], ['200', '', '', '200'], ['ft.', '', 'feet', 'ft.']]",4,2,100 - 200 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageLittle_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageLittle_SUMM_009.jpg,Area of Vegetation,100,200,feet,
63264721,"[['see'], ['talk'], ['boards']]",1,1,see talk boards,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Swains_SUMM_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Swains_SUMM_045.jpg,Area of Vegetation,50,500,feet,
63264724,"[['12.5', ""12.5'"", '12.5', '12.5'], ['ft', '', 'feet', 'ft.']]",4,2,12.5 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_026.jpg,Secchi disk ,12.5,,feet,
63264730,"[['16', '16', '8', 'crossed'], ['(8', '', 'M', 'out'], ['on', '', '', 'and'], ['map)', '', '', 'replaced'], ['', '', '', 'with'], ['', '', '', 'not'], ['', '', '', 'legible'], ['', '', '', 'writing']]",4,1.125,16 (8 on map) with not legible writing,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_021.jpg,Max Depth,8,,,
63264733,"[['7-8', '7-8ft', '7-8', '7'], ['', '', '', '-'], ['', '', '', '8'], ['ft.', '', 'ft.', 'ft.']]",4,1.75,7-8 - 8 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_027.jpg,Secchi disk ,7,8,feet,
63264734,"[['2', '2', '2½', '2.5'], ['1/2', '1/2', 'acres', '']]",4,2,2 1/2,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Green_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Green_SUMM_005.jpg,Area of Vegetation,2.5,,acres,
63264738,"[[""7-8'"", '7', '7-8', '7-8'], ['', '-', '', ''], ['', '8', '', ''], ['', 'ft.', 'ft.', 'ft.']]",4,1.75,7-8 - 8 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_005.jpg,Secchi disk ,7,8,feet,
63264740,"[['Est.', 'Est', '', 'Est.'], ['70', '70', '70', '70'], ['', '', 'acres', ''], ['', '', 'estimate', '']]",4,2,Est. 70 acres estimate,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lyons_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lyons_SUMM_004.jpg,Area,70,,acres,
63264742,"[['6-7', '6', '6-7', '6-7'], ['', '-', '', ''], ['', '7', '', ''], ['ft.', 'ft.', 'ft', 'ft.']]",4,2,6-7 - 7 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_007.jpg,Secchi disk ,6,7,feet,
63264743,"[['-', 'see'], ['', 'talk'], ['', 'boards']]",2,1,#NAME?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_PawPawLittle_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_PawPawLittle_SUMM_017.jpg,Area of Vegetation,NA,,,
63264747,"[['12', ""12'"", '12', ""12'""], ['ft', '', 'feet', '']]",4,1.5,12 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_West_SUMM_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_West_SUMM_025.jpg,Max Depth,12,,feet,
63264748,"[[""22'"", '22', ""22'"", ""22'""], ['', 'feet', '', '']]",4,2,22' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass28N_5W_S23_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass28N_5W_S23_SUMM_018.jpg,Secchi disk ,22,,feet,
63264751,"[['10.5', '10½', '10½', '10'], ['ft', 'ft.', 'ft.', ""1/2'""]]",4,2,10½ ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Eagle_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Eagle_SUMM_012.jpg,Secchi disk ,10.5,,feet,
63264753,[['-']],1,1,-,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Island_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Island_SUMM_008.jpg,Secchi disk ,NA,,,
63264755,"[[""73'"", '73', ""73'"", ""73'""], ['', 'ft', '', '']]",4,2,73' ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Pickerel_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Pickerel_SUMM_013.jpg,Max Depth,73,,feet,
63264757,"[['19.8', '19.6M', '19.6M', '19.6'], ['M', '', '', 'M'], ['(map)', '(Map)', '(map)', '(Map)']]",4,2,19.6M M (map),https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Log_SUMM_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Log_SUMM_026.jpg,Max Depth,19.6,,meters,
63264758,"[[""18'"", ""18'"", '18', ""18'""], ['', '', 'feet', '']]",4,2,18' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_019.jpg,Secchi disk ,18,,feet,
63264759,[['-']],1,1,-,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_016.jpg,Max Depth,NA,,,
63264759,[['-']],1,1,-,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_016.jpg,Area of Vegetation,NA,,,
63264760,"[[""35'"", '35', ""35'"", ""35'""], ['', 'feet', '', '']]",4,2,35' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_010.jpg,Max Depth,35,,feet,
63264763,"[['90', ""90'"", ""90'""], ['feet', '', '']]",3,1.5,90' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinBig_SUMM_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinBig_SUMM_038.jpg,Max Depth,90,,feet,
63264765,"[['25-50', ""25'"", ""25-50'"", ""25'""], ['', 'to', '', 'to'], ['', ""50'"", '', ""50'""]]",4,2,25' to 50',https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Black10N_9W_S15_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Black10N_9W_S15_SUMM_010.jpg,Area of Vegetation,25,50,feet,
63264766,"[['39', ""39'"", ""39'"", ""39'""], ['feet', '', '', '']]",4,2,39' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue_SUMM_20191125120100144_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue_SUMM_20191125120100144_0002.jpg,Max Depth,39,,feet,
