subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,URL_front,URL_back,comments
59963272,T33,"[['19.1-20.5', '19.0-20.5', '19.1–20.5', '21.8-21.9']]",4,1,19.1-20.5,19.1-20.5,6th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_273.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_274.jpg,
59963296,T3,"[['20-26', '20-26', '', '20--26cm'], ['(8.0-10.4)', '', '20-26(8.0-10.4)', '']]",4,1.5,20-26 (8.0-10.4),20-26,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T9,"[['23-35', '23-35', '', '23-35cm'], ['(9.2-14.0)', '', '23-35(9.2-14.0)', '']]",4,1.5,23-35 (9.2-14.0),23-35,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T10,"[['30.0', '30.0', '', '30.0cm'], ['(12.0)', '', '30.0(12.0)', '']]",4,1.5,30.0 (12.0),30,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T15,"[['33-41', '33-41', '', '33-41cm'], ['(13.2-15.4)', '', '33-41(13.2-16.4)', '']]",4,1.5,33-41 (13.2-15.4),33-31,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T16,"[['37.6', '37.6', '', '37.6cm'], ['(15.05)', '', '37.6(15.05)', '']]",4,1.5,37.6 (15.05),37.6,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T21,"[['35-44', '35-44', '', '35-44cm'], ['(14.0-17.6)', '', '35-44(14.0-17.6)', '']]",4,1.5,35-44 (14.0-17.6),35-44,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T22,"[['40.4', '40.4', '', '40.4cm'], ['(16.1)', '', '40.4(16.1)', '']]",4,1.5,40.4 (16.1),40.4,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T27,"[['40-46', '40-46', '', '40-46cm'], ['(16.0-18.4)', '', '40-46(16.0-18.4)', '']]",4,1.5,40-46 (16.0-18.4),40-46,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T28,"[['43.4', '43.4', '', '43.4cm'], ['(17.3)', '', '43.4(17.3)', '']]",4,1.5,43.4 (17.3),43.4,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T33,"[['48-55', '48-55', '', '48-55cm'], ['(19.2-22.0)', '', '48-55(19.2-22.0)', '']]",4,1.5,48-55 (19.2-22.0),48-55,6th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T34,"[['51.0', '51.0', '', '51.0cm'], ['(20.4)', '', '51.0(20.4)', '']]",4,1.5,51.0 (20.4),51,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T39,"[['54-56', '54-56', '', '54-56cm'], ['(21.6-22.4)', '', '54-56(21.6-22.4)', '']]",4,1.5,54-56 (21.6-22.4),54-56,7th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T40,"[['55.0', '55.0', '', '55cm'], ['(22.0)', '', '55.0(22.0)', '']]",4,1.5,55.0 (22.0),55,7th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T45,"[['52-57', '52-57', '', '52-57cm'], ['(20.8-22.8)', '', '52-57(20.8-22.8)', '']]",4,1.5,52-57 (20.8-22.8),52-57,8th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T46,"[['53.7', '53.7', '', '53.7cm'], ['(21.5)', '', '53.7(21.5)', '']]",4,1.5,53.7 (21.5),53.7,8th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T51,"[['64.0', '640', '', '640?'], ['(25.6)', '', '640(25.6)', '']]",4,1,64.0 (25.6),64,9th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963296,T52,"[['64.0', '640', '', '640?'], ['(25.6)', '', '640(25.6)', '']]",4,1,64.0 (25.6),64,9th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_055.jpg,cm
59963304,T64,[['27.9']],1,1,27.9,27.9,11th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_258.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_259.jpg,
59963381,T14,[['11']],1,1,11,NA,Third row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T15,[['10.6-15.9']],1,1,10.6-15.9,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T16,[['13.5']],1,1,13.5,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T20,[['6']],1,1,6,NA,Fourth row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T21,[['13.2-16.2']],1,1,13.2-16.2,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T22,[['14.7']],1,1,14.7,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T26,[['1']],1,1,1,NA,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T27,[['18.9']],1,1,18.9,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963381,T28,[['18.9']],1,1,18.9,NA,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Little_GROW_033.jpg,
59963391,T14,[['6']],1,1,6,NA,Third row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_021.jpg,
59963391,T15,[['16.4-17.2']],1,1,16.4-17.2,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_021.jpg,
59963391,T16,[['16.9']],1,1,16.9,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_021.jpg,
59963418,T3,"[['.', '16.7'], ['.', ''], ['.', '']]",2,1,. . .,16.7,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_034.jpg,
59963418,T15,"[['.', '20.6'], ['.', ''], ['.', '']]",2,1,. . .,20.6,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_034.jpg,
59963418,T21,"[['.', '21.0'], ['.', ''], ['.', '']]",2,1,. . .,21,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_034.jpg,
59963418,T27,"[['.', '21.9'], ['.', ''], ['.', '']]",2,1,. . .,21.9,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_034.jpg,
59963503,T3,"[['.'], ['.'], ['.']]",1,1,. . .,18.8,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Clear15N_9W_S21_GROW_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Clear15N_9W_S21_GROW_045.jpg,
59963717,T34,[['23.8']],1,1,23.8,23.8,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_2.jpeg,
59963717,T40,[['26.8']],1,1,26.8,26.8,7th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_2.jpeg,
59963802,T3,[['7.2']],1,1,7.2,7.2,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_SILVER_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_SILVER_GROW_0001_2.jpeg,
59963809,T22,[['17.8']],1,1,17.8,17.8,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_2.jpeg,
59963809,T26,[['1']],1,1,1,NA,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_2.jpeg,
59963809,T28,[['24.1']],1,1,24.1,24.1,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_2.jpeg,
59963809,T32,[['1']],1,1,1,NA,6th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_2.jpeg,
59963809,T34,[['26.3']],1,1,26.3,26.3,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0001_2.jpeg,
59963820,T3,[['16.9']],1,1,16.9,16.9,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_2.jpeg,
59963820,T9,[['21.1']],1,1,21.1,21.1,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_2.jpeg,
59963820,T15,[['24.6']],1,1,24.6,24.6,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_2.jpeg,
59963874,T4,[['14.6']],1,1,14.6,14.6,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_2.jpeg,
59963874,T10,[['17.9']],1,1,17.9,17.9,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_2.jpeg,
59963874,T16,[['22.6']],1,1,22.6,22.6,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_2.jpeg,
59963955,T4,[['7.7']],1,1,7.7,NA,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_2.jpeg,
59963961,T22,[['18.7']],1,1,18.7,18.7,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0006_2.jpeg,
59963964,T46,[['20.3']],1,1,20.3,20.3,8th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_2.jpeg,
59963964,T52,[['21.5']],1,1,21.5,21.5,9th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_2.jpeg,
59963990,T4,[['-']],1,1,-,15.1,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_2.jpeg,
59963991,T3,[['11.5']],1,1,11.5,11.5,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_2.jpeg,
59963995,T10,"[['-', '16.4']]",2,1,-,16.4,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T16,[['-']],1,1,-,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T22,"[['-', '20.1']]",2,1,-,20.1,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T28,[['-']],1,1,-,NA,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T34,"[['-', '24.2']]",2,1,-,24.2,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T38,[['1']],1,1,1,1,7th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59963995,T39,[['12.8']],1,1,12.8,12.8,7th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
59964363,T32,[['1']],1,1,1,NA,6th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_2.jpg,
59964363,T33,[['23']],1,1,23,NA,6th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_2.jpg,
59964363,T34,[['23']],1,1,23,NA,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_SILVER_GROW_0002_2.jpg,
59964567,T2,"[['2', '12']]",2,1,2,12,First row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_2.jpg,
59964569,T9,"[['20.5-23.5', '20.5-25.5', '20.5–23.5']]",3,1,20.5-23.5,20.5-23.5,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0005_2.jpg,
59964570,T2,[['4']],1,1,4,4,First row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964570,T3,[['21.4-25.2']],1,1,21.4-25.2,21.4-25.2,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964570,T4,[['23.9']],1,1,23.9,23.9,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964570,T8,[['1']],1,1,1,1,Second row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964570,T9,[['27.5']],1,1,27.5,27.5,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964570,T10,[['27.5']],1,1,27.5,27.5,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
59964608,T3,"[['...', '.'], ['', '.'], ['', '.']]",2,1,... . .,21.1,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_2.jpg,
59964608,T9,"[['...', '.'], ['', '.'], ['', '.']]",2,1,... . .,22.3,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_2.jpg,
59964608,T15,"[['...', '.'], ['', '.'], ['', '.']]",2,1,... . .,27.3,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0001_2.jpg,
59964610,T3,"[['24.9', '.'], ['', '.'], ['', '.']]",2,1,24.9 . .,24.9,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0003_2.jpg,
59964610,T21,"[['26.5', '.'], ['', '.'], ['', '.']]",2,1,26.5 . .,26.5,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0003_2.jpg,
