subject_id,data.aligned_text,data.consensus_text,column_name,data,units,URL_front,URL_back
58746060,"[['3.2-3.9', '7.2', '3.2-3.9', '2.3-2.6']]",3.2-3.9,9th row Length Range ,3.2-3.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_034.jpeg
58746060,"[['3.6', '7.2', '3.6', '2.5']]",3.6,9th row Mean Length ,3.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_034.jpeg
58746060,"[['1', '1'], ['', '(electrofishing)']]",1 (electrofishing),10th row Number of Fish ,1,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Saddle_GROW_034.jpeg
58746064,"[['6.7-7.0', 'blank', '.'], ['', '', '.'], ['', '', '.']]",6.7-7.0 . .,Fourth row Length Range ,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_027.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_026.jpeg
58746064,"[['6.70-7.0', 'blank', '.'], ['', '', '.'], ['', '', '.']]",6.70-7.0 . .,5th row Length Range ,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_027.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Round_GROW_026.jpeg
58746069,"[['.', '7.6'], ['.', ''], ['.', '']]",. . .,Fourth row Length Range ,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_065.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_064.jpeg
58746119,"[['33', '3', '33'], ['', '3', '']]",33 3,First row Number of Fish ,33,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_003.jpeg
58746119,"[['23', '2', '23'], ['', '3', '']]",23 3,Second row Number of Fish ,23,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_003.jpeg
58746121,"[['.', '6.8', '6.8'], ['.', '', ''], ['.', '', '']]",6.8 . .,Third row Length Range ,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_032.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_031.jpeg
58746125,"[['9.2', '9.6', '9.2', '9.3']]",9.2,6th row Mean Length ,9.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_015.jpeg
58746142,"[['140-172mm', '140-172mm', '140-172', '140-172']]",140-172mm,First row Length Range ,140-172,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746142,"[['158mm', '158mm(6.2)', '158(6.2)', '158(5.9)'], ['(6.2)', '', '', '']]",158mm (6.2),First row Mean Length ,158,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746142,"[['175mm', '175mm', '175', '175']]",175mm,Second row Length Range ,175,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746142,"[['175mm', '175mm(6.9)', '175(6.9)', '175(6.9)'], ['(6.9)', '', '', '']]",175(6.9) (6.9),Second row Mean Length ,175,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746142,"[['183mm', '183mm', '183', '183']]",183mm,Third row Length Range ,183,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746142,"[['183mm', '183mm(7.2)', '183(7.2)', '183(7.5)'], ['(7.2)', '', '', '']]",183mm (7.2),Third row Mean Length ,183,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Twin_GROW_035.jpeg
58746150,"[['4.0-4.0', '4.0']]",4.0-4.0,First row Length Range ,4.0-4.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Thunder_GROW_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Thunder_GROW_021.jpeg
58746152,"[['9.8-9.8', '9.8-9.8', '9.8', '9.8']]",9.8-9.8,Second row Length Range ,9.8-9.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_ThreeIsland_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_ThreeIsland_GROW_011.jpeg
58746154,"[['4.3', '4.4', '4.4(0.6oz)', '4.4']]",4.4,First row Mean Length ,4.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['5.3', '4.7', '4.7', '4.7'], ['', '', '(0.9oz)', '']]",4.7 (0.9oz),Second row Mean Length ,4.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['7.4', '5.6', '5.6', '5.6'], ['', '', '(1.7oz)', '']]",5.6 (1.7oz),Third row Mean Length ,5.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['6.3', '6.3', '6.3'], ['', '(2.6oz)', '']]",6.3 (2.6oz),Fourth row Mean Length ,6.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['7.2', '7.2', '7.2'], ['', '(3.5oz)', '']]",7.2 (3.5oz),5th row Mean Length ,7.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['7.6', '7.6', '7.6'], ['', '(4.4oz)', '']]",7.6 (4.4oz),6th row Mean Length ,7.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746154,"[['8.2', '8.2', '8.2'], ['', '(7.0oz)', '']]",8.2 (7.0oz),7th row Mean Length ,8.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Swan_GROW_011.jpeg
58746164,"[['8.4', '5.3', '8.4']]",8.4,Second row Length Range ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_037.jpeg
58746164,"[['8.4', '5.3', '8.4']]",8.4,Second row Mean Length ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_037.jpeg
58746168,"[['.', '2.4'], ['.', ''], ['.', '']]",. . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_023.jpeg
58746168,"[['2.4', '22.4', '2.4']]",2.4,First row Mean Length ,2.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_023.jpeg
58746168,"[['.', '5.0'], ['.', ''], ['.', '']]",. . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Stueben_GROW_023.jpeg
58746185,"[['4.3-4.5', '4.3', '4.3-4.5', '4.3-4.5'], ['', '4.5', '', '']]",4.3-4.5 4.5,First row Length Range ,4.3-4.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_080.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_079.jpeg
58746191,"[['1', '4']]",1,Fourth row Number of Fish ,4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['8.4', '7.7-8.3']]",8.4,Fourth row Length Range ,7.7-8.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['8.4', '7.9']]",8.4,Fourth row Mean Length ,7.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['9.0', '8.4']]",9,5th row Length Range ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['9.0', '8.4']]",9,5th row Mean Length ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['9.6', '9.0']]",9.6,6th row Length Range ,9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746191,"[['9.6', '9.0']]",9.6,6th row Mean Length ,9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ross_GROW_043.jpeg
58746212,"[['3.9-4.9', '3.8-4.9', '3.8-4.9']]",3.8-4.9,Third row Length Range ,3.8-4.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Mcdonald_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Mcdonald_GROW_011.jpeg
58746212,"[['6.6-7.6', '6.6-7.6', '6.6-7.6`']]",6.6-7.6,6th row Length Range ,6.6-7.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Mcdonald_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Mcdonald_GROW_011.jpeg
58746215,"[['.', '4.1', '.', '4.1'], ['.', '', '.', ''], ['.', '', '.', '']]",. . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_051.jpeg
58746215,"[['.', '6.1', '.', '6.1'], ['.', '', '.', ''], ['.', '', '.', '']]",. . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_051.jpeg
58746215,"[['.', '6.9', '.', '6.9'], ['.', '', '.', ''], ['.', '', '.', '']]",. . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_051.jpeg
58746215,"[['.', '7.4', '.', '7.4'], ['.', '', '.', ''], ['.', '', '.', '']]",. . .,6th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_051.jpeg
58746218,"[['4.80', '3.07', '4.80', '4.8']]",4.8,Second row Mean Length ,4.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746218,"[['no', '3', '3'], ['six', '', ''], ['year', '', ''], ['old', '', ''], ['samples', '', '']]",3 six year old samples,6th row Number of Fish ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746218,"[['8.5333', '8.5']]",8.5333,6th row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746218,"[['3', '5', '3', '5']]",3,7th row Number of Fish ,3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746218,"[['8.4-8.8', '9.5-9.9', '8.4-8.8', '9.5-9.9']]",8.4-8.8,7th row Length Range ,8.4-8.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746218,"[['8.5333', '9.58', '8.5333', '9.6']]",8.5333,7th row Mean Length ,8.5333,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_005.jpeg
58746220,"[['4.8', '4.8', '4.800', '4.800']]",4.8,Third row Mean Length ,4.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg
58746220,"[['6.2', '6.2', '6.200', '6.200']]",6.2,5th row Mean Length ,6.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg
58746220,"[['6.925', '6.9', '6.295', '6.925']]",6.925,6th row Mean Length ,6.925,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg
58746221,"[['9.3', '.'], ['', '.'], ['', '.']]",9.3 . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBass_GROW_027.jpeg
58746228,"[['8.0', '8.0', '8.0', '.'], ['', '', '', '.'], ['', '', '', '.']]",8.0 . .,Second row Length Range ,8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_099.jpeg
58746250,"[['.', '9.3', '9.3'], ['.', '', ''], ['.', '', '']]",9.3 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_140.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_139.jpeg
58746258,"[['4.7', '4.7', '4.7'], ['', '(1.5)', '']]",4.7 (1.5),First row Mean Length ,4.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_071.jpeg
58746258,"[['10.3', '.'], ['', '.'], ['', '.']]",10.3 . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_071.jpeg
58746258,"[['10.3', '10.3', '10.3'], ['', '(15)', '']]",10.3 (15),Second row Mean Length ,10.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_071.jpeg
58746265,"[['6.2-6.8', '6.2-6.8', '62-6.8']]",6.2-6.8,5th row Length Range ,6.2-6.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_003.jpeg
58746265,"[['6.1-7', '6.1-7.0', '6.1-7.0']]",6.1-7.0,6th row Length Range ,6.1-7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_003.jpeg
58746265,"[['7.5-8.9', '7.5', '7.5-8.9']]",7.5-8.9,9th row Length Range ,7.5-8.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_003.jpeg
58746265,"[['8.2', '8.9', '8.2']]",8.2,9th row Mean Length ,8.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_003.jpeg
58746290,"[['6.0', '6.0', '6.9']]",6,Fourth row Length Range ,6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_007.jpeg
58746290,"[['6.0', '6.0', '6.9']]",6,Fourth row Mean Length ,6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_007.jpeg
58746290,"[['7.1', '6.9-7.2', '6.9-7.2']]",6.9-7.2,6th row Length Range ,6.9-7.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_007.jpeg
58746293,"[['6.0-6.8', '6.0-6.8', '6-6.8']]",6.0-6.8,Second row Length Range ,6.0-6.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg
58746299,"[['5.1', '5.1', '5.1', ''], ['', '', '(1.2', '5.1(1.2oz)'], ['', '', 'oz)', '']]",5.1 (1.2 oz),First row Mean Length ,5.1,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_033.jpeg
58746299,"[['7.3', '7.3', '7.3', ''], ['', '', '(4.3', '7.3(4.3oz)'], ['', '', 'oz)', '']]",7.3 (4.3 oz),Second row Mean Length ,7.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_033.jpeg
58746299,"[['7.7', '7.7', '7.7(4.3', '7.7(4.8oz)'], ['', '', 'oz)', '']]",7.7 oz),Third row Mean Length ,7.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_033.jpeg
58746299,"[['8.0', '8.0', '8.0(5.4', '8.0(5.4oz)'], ['', '', 'oz)', '']]",8.0 oz),Fourth row Mean Length ,8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Colwell_GROW_033.jpeg
58746317,"[['2', '1', '2']]",2,Second row Number of Fish ,2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_001.jpeg
58746317,"[['6.9-6.9', '7.7', '6.9-6.9']]",6.9-6.9,Second row Length Range ,6.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_001.jpeg
58746317,"[['6.9', '7.7', '6.9']]",6.9,Second row Mean Length ,6.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_001.jpeg
58746320,"[['.', '.', 'No'], ['.', '.', 'data'], ['.', '.', '']]",. . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bluegill_GROW_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bluegill_GROW_025.jpeg
