"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","front","back"
58687362,"1","October","1959",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_HalfMoon18N_5W_S3132_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_HalfMoon18N_5W_S3132_SUMM_004.jpg"
58687363,"12","August","1950","16","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_013.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_014.jpg"
58687364,"5","August","1950","10","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_036.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_037.jpg"
58687365,"31","August","1960",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_016.jpg"
58687366,"8","September","1960","8","September","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_MudBig17N_6W_S31-6_SUMM_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_MudBig17N_6W_S31-6_SUMM_011.jpg"
58687367,"13","July","1962","13","July","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_006.jpg"
58687368,"17","August","1950","18","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Silver_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Silver_SUMM_006.jpg"
58687369,"17","July","1954","21","July","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_016.jpg"
58687370,"17","August","1938","17","August","1938","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Burke_037.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Burke_038.jpg"
58687371,"16","August","1950","17","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_023.jpg"
58687372,"25","July","1991","25","July","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_013.jpg"
58687373,"15","August","1938",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Park_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Park_019.jpg"
58687374,"19","August","1938",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_009.jpg"
58687375,NA,"August","1946",NA,"August","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_013.jpg"
58687376,NA,"August","1946",NA,"August","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_016.jpg"
58687377,"14","September","1962",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_019.jpg"
58687378,"19","May","1960","20","May","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_020.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_021.jpg"
58687379,"4","August","1937","4","August","1937","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Howe_SUMM_20191125112930134_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Howe_SUMM_20191125112930134_0002.jpg"
58687380,"4","August","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Howes_SUMM_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Howes_SUMM_019.jpg"
58687381,"30","July","1937","30","July","1937","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0002.jpg"
58687382,NA,NA,"1972",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0002.jpg"
58687384,"26","July","1954","12","August","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_028.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_029.jpg"
58687385,"25","August","1947","25","August","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_008.jpg"
58687386,"17","July","1941","21","July","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_A.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_B.jpg"
58687387,"19","August","1950","19","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_007.jpg"
