subject_id,subject_set_id,metadata,T6,T8,T9,T10,T12,county,lakename,New_Key
58687254,93230,"{""id"":""Alger_Cook_SUMM_20200130135115726_0003.jpg_Alger_Cook_SUMM_20200130135115726_0004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0004.jpg""}",,"44,45N 45N",20W,"34,35,3,2 35, 3, 2",R. Haubrich Region,Alger,COOK,2-95
58687255,93230,"{""id"":""Alger_Deer_SUMM_20200130140509982_0001.jpg_Alger_Deer_SUMM_20200130140509982_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140509982_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140509982_0002.jpg""}",9/7-8/77,47N,21W,Many,Peterson,Alger,DEER,2-461
58687256,93230,"{""id"":""Alger_Deer_SUMM_20200130140457447_0001.jpg_Alger_Deer_SUMM_20200130140457447_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140457447_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140457447_0002.jpg""}",,47N,21W,"7, 8, 7,8,17,18 18",W. Mason,Alger,DEER,2-461
58687257,93230,"{""id"":""Alger_Ready_SUMM_20200219122908529_0001.jpg_Alger_Ready_SUMM_20200219122908529_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Ready_SUMM_20200219122908529_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Ready_SUMM_20200219122908529_0002.jpg""}",,45N,19W,"29,32 & 32",Cliff Long,Alger,READY,2-212
58687258,93230,"{""id"":""Allegan_Dumont_SUMM_20200219142223236_0001.jpg_Allegan_Dumont_SUMM_20200219142223236_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0002.jpg""}",,2N,13W,"4,5,32,33 5, 32, 33",Lower Lake Survey Party,Allegan,DUMONT,3-153
58687259,93230,"{""id"":""Alger_Kingston_SUMM_20200219122455196_0013.jpg_Alger_Kingston_SUMM_20200219122455196_0014.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Kingston_SUMM_20200219122455196_0013.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Kingston_SUMM_20200219122455196_0014.jpg""}",,48N,15W,"5,6,8 6, 8",M. Galbraith and crew - IFR,Alger,KINGSTON,2-627
58687260,93230,"{""id"":""Alger_Irwin_SUMM_20200219115354867_0001.jpg_Alger_Irwin_SUMM_20200219115354867_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Irwin_SUMM_20200219115354867_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Irwin_SUMM_20200219115354867_0002.jpg""}",,44N,19W,12,Cliff Long,Alger,IRWIN,2-32
58687261,93230,"{""id"":""Alger_GrandSable_SUMM_20200130144543948_0001.jpg_Alger_GrandSable_SUMM_20200130144543948_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_GrandSable_SUMM_20200130144543948_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_GrandSable_SUMM_20200130144543948_0002.jpg""}","July 12, 13, 14, 15, 21, 1949",49N,14W,"21, 22, 27, 28, 10, 11, 14, 15",R. Haubrich,Alger,GRANDSABLE,2-775
58687262,93230,"{""id"":""Alger_Trout_SUMM_20200219123445480_0001.jpg_Alger_Trout_SUMM_20200219123445480_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Trout_SUMM_20200219123445480_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Trout_SUMM_20200219123445480_0002.jpg""}","July 7, 1949",44N,20W,"6, 7, 18",R. Haubrich,Alger,TROUT,2-104
58687263,93230,"{""id"":""Allegan_Dumont_SUMM_20200219142750524_0001.jpg_Allegan_Dumont_SUMM_20200219142750524_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142750524_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142750524_0002.jpg""}",,2N,13W,"4, 5 32, 33",Lower Lake Survey Party,Allegan,DUMONT,3-153
58687264,93230,"{""id"":""Allegan_Osterhaut_SUMM_20200219140457487_0001.jpg_Allegan_Osterhaut_SUMM_20200219140457487_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Osterhaut_SUMM_20200219140457487_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Osterhaut_SUMM_20200219140457487_0002.jpg""}",,1N,15W,"26,35 35","Max A. Hunt, Dist. Fish. Super.",Allegan,OSTERHAUT,3-71
58687265,93230,"{""id"":""Alpena_Beaver_SUMM_20200219145953082_0001.jpg_Alpena_Beaver_SUMM_20200219145953082_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0002.jpg""}",,29-30N 30N,5E,"2, 2,11,35 35","Henry O'Hearne, I. A. Rodeheffer, and J. Day",Alpena,BEAVER,4-1
58687266,93230,"{""id"":""Alpena_FourMileImpoundment_SUMM_20200219151735462_0001.jpg_Alpena_FourMileImpoundment_SUMM_20200219151735462_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_FourMileImpoundment_SUMM_20200219151735462_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_FourMileImpoundment_SUMM_20200219151735462_0002.jpg""}",,31N,"7,8E 8E","7,12 12",I.A. A. Rodeheffer & Jason Day,Alpena,FOURMILEIMPOUNDMENT,4-16
58687267,93230,"{""id"":""Balaga_Spruce_SUMM_20191125110234818_0001.jpg_Balaga_Spruce_SUMM_20191125110234818_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Balaga_Spruce_SUMM_20191125110234818_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Balaga_Spruce_SUMM_20191125110234818_0002.jpg""}",,"47, 48N",31W,"3,34 and 34",Bond (U.P.),Balaga,SPRUCE,7-6
58687268,93230,"{""id"":""Alpena_Beaver_SUMM_20200219151000777_0001.jpg_Alpena_Beaver_SUMM_20200219151000777_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219151000777_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219151000777_0002.jpg""}",,"29N,30N,5E + 30N",5E,,"Hubbs, + Greene",Alpena,BEAVER,4-1
58687269,93230,"{""id"":""Barry_McDonald_SUMM_20191125111429749_0001.jpg_Barry_McDonald_SUMM_20191125111429749_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0002.jpg""}","8/4-7, of survey: 8-13-1936",3N N.,10W W.,21,L.A. A. Woodbury (G. M. Moore),Barry,MCDONALD,8-613
58687270,93230,"{""id"":""Barry_Deep_SUMM_001_01.jpg_Barry_Deep_SUMM_001_02.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_01.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_02.jpg""}",,3N,10W,26,L.A. A. Woodbury & G.M. Moore,Barry,DEEP,8-619
58687271,93230,"{""id"":""Charlevoix_Barneys_2.jpeg_Charlevoix_Barneys_2p2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_2p2.jpeg""}",,38N,10W,"4, 5",Walter R. Crowe,Charlevoix,BARNEYS,15-70
58687272,93230,"{""id"":""Charlevoix_Barneys_3.jpeg_Charlevoix_Barneys_3p2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_3.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_3p2.jpeg""}",July 1 & July 7 1960,38N,10W,"4,5 5",I.A.Rodeheffer A. and & J. Day,Charlevoix,BARNEYS,15-70
58687273,93230,"{""id"":""Charlevoix_Barneys_SUMM_3.jpg_Charlevoix_Barneys_SUMM_3p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_3.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_3p2.jpg""}","Date of Survey: July 1, 1960, July 7, 1960",38N,10W,"4, 5",I. A. Rodeheffer and J. Day (I.F.R.),Charlevoix,BARNEYS,15-70
58687274,93230,"{""id"":""Charlevoix_Barneys_SUMM_2.jpg_Charlevoix_Barneys_SUMM_2p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_2.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_2p2.jpg""}",,38N,10W,"4, 5",Walter R. Crowe,Charlevoix,BARNEYS,15-70
58687275,93230,"{""id"":""Charlevoix_Booth_2.jpeg_Charlevoix_Booth_2p2.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_2.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_2p2.jpeg""}",,"32,33N & 33N","3,4W & 4W",,Lower Lake Survey Party,Charlevoix,BOOTH,15-2
58687276,93230,"{""id"":""Charlevoix_Booth_SUMM_2.jpg_Charlevoix_Booth_SUMM_2p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_SUMM_2.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_SUMM_2p2.jpg""}",8/6/37,"32, 33N","3, 4W",3 & 4W,Lower Lake Survey Party,Charlevoix,BOOTH,15-2
58687277,93230,"{""id"":""Charlevoix_Deer_002_SUMM_0001.jpg_Charlevoix_Deer_002_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Deer_002_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Deer_002_SUMM_0002.jpg""}",,32N,"5, 6W","13, 18, 19, 24",I. A. Rodeheffer and Jason Day,Charlevoix,DEER,15-15
58687278,93230,"{""id"":""Charlevoix_Fox_022_SUMM_0001.jpg_Charlevoix_Fox_022_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_022_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_022_SUMM_0002.jpg""}",,38N,10W,29,Walter R. Crowe,Charlevoix,FOX,15-72
58687279,93230,"{""id"":""Charlevoix_Font_002_SUMM_0001.jpg_Charlevoix_Font_002_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0002.jpg""}",,39N,10W,"27, 28, 33, 34",Walter R. Crowe,Charlevoix,FONT,15-76
58687280,93230,"{""id"":""Charlevoix_Font_003_SUMM_0001.jpg_Charlevoix_Font_003_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_003_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_003_SUMM_0002.jpg""}",,39N,10W,"27,28 28, 33, 34",I. A. Rodeheffer and J. Day (I. F. R.),Charlevoix,FONT,15-76
58687281,93230,"{""id"":""Charlevoix_Geneserath_012_SUMM_0001.jpg_Charlevoix_Geneserath_012_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_012_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_012_SUMM_0002.jpg""}",,37N,10W,"9, 10, 15, 16",I. A. Rodeheffer and J. K. Day (I. F. R.),Charlevoix,GENESERATH,15-66
58687282,93230,"{""id"":""Charlevoix_Fox_023_SUMM_0001.jpg_Charlevoix_Fox_023_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_023_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_023_SUMM_0002.jpg""}","June 29, 29-30 & July 1 & 7, 1960",38N,10W,29,"Rodeheffer, and Day (I.F.R.) R.)",Charlevoix,FOX,15-72
58687283,93230,"{""id"":""Charlevoix_Geneserath_011_SUMM_0001.jpg_Charlevoix_Geneserath_011_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_011_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_011_SUMM_0002.jpg""}",,37N,10W,"9, 9,10,15,16,21,22 15, 16, 21, 22",Walter R. Crowe,Charlevoix,GENESERATH,15-66
58687284,93230,"{""id"":""Charlevoix_Hoffman_SUMM_20191125112552851_0001.jpg_Charlevoix_Hoffman_SUMM_20191125112552851_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Hoffman_SUMM_20191125112552851_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Hoffman_SUMM_20191125112552851_0002.jpg""}",,32N,4W,"26,27,34,35 27, 34, 35",Lower Peninsula C. Beckman - Fish Party,Charlevoix,HOFFMAN,15-6
58687285,93230,"{""id"":""Charlevoix_Greens_004_SUMM_0001.jpg_Charlevoix_Greens_004_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Greens_004_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Greens_004_SUMM_0002.jpg""}",,38N,10W,31,Walter R. Crowe,Charlevoix,GREENS,15-75
58687286,93230,"{""id"":""Charlevoix_Round_004_SUMM_0001.jpg_Charlevoix_Round_004_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Round_004_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Round_004_SUMM_0002.jpg""}","July 28-29 & Aug. 17, 19 1959",34N,8W,26,"I. A. Rodeheffer, J. Day (IFR)",Charlevoix,ROUND,15-61
58687287,93230,"{""id"":""Charlevoix_SUMM_Charlevoix2.jpg_Charlevoix_SUMM_Charlevoix2p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix2.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix2p2.jpg""}","July 15, 16; Sept 3; Oct. 14, 16, 1955","32, 33, 34N","6, 7, 8W",,A. M. Beaton (USFWS),Charlevoix,SUMM,15-21
58687288,93230,"{""id"":""Charlevoix_SUMM_Charlevoix8.jpg_Charlevoix_SUMM_Charlevoix8p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix8.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix8p2.jpg""}",,"Charlevoix, Hayes, Bay, Marion, Eveline, South Arm, Evangeline",,,,Charlevoix,SUMM,15-21
58687289,93230,"{""id"":""Charlevoix_SUMM_Charlevoix3.jpg_Charlevoix_SUMM_Charlevoix3p2.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix3.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix3p2.jpg""}",,"32, 33, 34N","6, 7, 8W",many,"I. A. Rodeheffer, and J. Day (I. IFR R)",Charlevoix,SUMM,15-21
58687290,93230,"{""id"":""Charlevoix_Thumb_046_SUMM_0001.jpg_Charlevoix_Thumb_046_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Thumb_046_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Thumb_046_SUMM_0002.jpg""}",,32N,4W,"1, 2, 3, 1,2,3,10,11 11","Earl May, Lower Peninsula Party - John Funk, Fish report from W.C. Beckman - Fish Party",Charlevoix,THUMB,15-3
58687291,93230,"{""id"":""Charlevoix_Susan_008_SUMM_0001.jpg_Charlevoix_Susan_008_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Susan_008_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Susan_008_SUMM_0002.jpg""}",,34N,7W,"20, 21 22",I.A. A. Rodeheffer & Jason Day,Charlevoix,SUSAN,15-56
58687292,93230,"{""id"":""Charlevoix_SUMM_Charlevoix8p3.jpg_Charlevoix_SUMM_Charlevoix8p4.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix8p3.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_SUMM_Charlevoix8p4.jpg""}",,,,,J. Metzelaar,Charlevoix,SUMM,15-21
58687293,93230,"{""id"":""Charlevoix_Walloon_130_SUMM_0001.jpg_Charlevoix_Walloon_130_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Walloon_130_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Walloon_130_SUMM_0002.jpg""}",7/15-16/47,"33, 33-34N","5,6W 6",many,W.R. R. Crowe,Charlevoix,WALLOON,15-25
58687294,93230,"{""id"":""Charlevoix_Walloon_131_SUMM_0001.jpg_Charlevoix_Walloon_131_SUMM_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Walloon_131_SUMM_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Walloon_131_SUMM_0002.jpg""}",,"33N, 33,34N","5W, 5,6W",Many,I.A. A. Rodeheffer (I.F.R.),Charlevoix,WALLOON,15-25
58687295,93230,"{""id"":""Cheboygan_Cochran_SUMM_041.jpg_Cheboygan_Cochran_SUMM_042.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Cochran_SUMM_041.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Cochran_SUMM_042.jpg""}",,35N,2W,21,G. P. Cooper,Cheboygan,COCHRAN,16-186
58687296,93230,"{""id"":""Cheboygan_Black_SUMM_109.jpg_Cheboygan_Black_SUMM_110.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Black_SUMM_109.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Black_SUMM_110.jpg""}",,35-36N N,1 & 2 E,"11, 12, 7, 8, 5, 6, 1, 2, 3, 34, 35, 36, 31, 32, 26, 27, 28, 25, 30, 21, 22, 23, 24, 14, 15, 16",Random Party - Hugo E. Kilpela,Cheboygan,BLACK,16-144
58687297,93230,"{""id"":""Cheboygan_Burt_SUMM_217.jpg_Cheboygan_Burt_SUMM_218.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Burt_SUMM_217.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Burt_SUMM_218.jpg""}","July-August, 1955","35N,36N",3W,Many,Rodeheffer and Day,Cheboygan,BURT,16-193
58687298,93230,"{""id"":""Cheboygan_Dog_SUMM_007.jpg_Cheboygan_Dog_SUMM_008.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Dog_SUMM_007.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Dog_SUMM_008.jpg""}",,"33N,34N 33, 34N",R1 1 W,"35,2 2",E. Chmeyer Eschmeyer,Cheboygan,DOG,16-18
58687299,93230,"{""id"":""Cheboygan_Cochran_SUMM_115.jpg_Cheboygan_Cochran_SUMM_116.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Cochran_SUMM_115.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Cochran_SUMM_116.jpg""}",,35N,2W,21,G. P. Cooper,Cheboygan,COCHRAN,16-186
58687300,93230,"{""id"":""Cheboygan_Doty_SUMM_001.jpg_Cheboygan_Doty_SUMM_002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Doty_SUMM_001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Doty_SUMM_002.jpg""}",,,,,,Cheboygan,DOTY,
58687301,93230,"{""id"":""Cheboygan_Dog_SUMM_009.jpg_Cheboygan_Dog_SUMM_010.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Dog_SUMM_009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Dog_SUMM_010.jpg""}",,,,,"Kuhue, Eschmeyer",Cheboygan,DOG,16-18
58687302,93230,"{""id"":""Cheboygan_Duck_Pond_001.jpg_Cheboygan_Duck_Pond_002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Duck_Pond_001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Duck_Pond_002.jpg""}",,34N,1W,26,Eschmeyer,Cheboygan,DUCK,16-223
58687303,93230,"{""id"":""Cheboygan_Douglas_SUMM_049.jpg_Cheboygan_Douglas_SUMM_050.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Douglas_SUMM_049.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Douglas_SUMM_050.jpg""}",,37N,3W,Many,I A Rodeheffer & J Day ( I F R),Cheboygan,DOUGLAS,16-252
58687304,93230,"{""id"":""Cheboygan_Mullett_219.jpg_Cheboygan_Mullett_220.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Mullett_219.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Mullett_220.jpg""}",,"35, 36, 37N N",1-2W 2W,Many,Rodeheffer & Day,Cheboygan,MULLETT,16-192
