subject_id,workflow_id,subject_set_id,Full Subject Set Name,filename_1,filename_2,url_1,url_2,Notes
59688016,17771,93839,SS2 - GROW Single,Kalkaska_Perch_GROW_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Perch_GROW_002.jpg,NA,"duplicate
"
58643147,17771,93214,SS1 - SUMM Single,Kalkaska_Perch_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Perch_SUMM_003.jpg,NA,"duplicate
"
59070487,17771,93399,SS2 - SUMM Single,Kalkaska_Perch_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Perch_SUMM_003.jpg,NA,"duplicate
"
58643145,17771,93214,SS1 - SUMM Single,Kalkaska_Pickerel_SUMM_009.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Pickerel_SUMM_009.jpg,NA,"duplicate
"
59070488,17771,93399,SS2 - SUMM Single,Kalkaska_Pickerel_SUMM_009.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Pickerel_SUMM_009.jpg,NA,"duplicate
"
58687781,17771,93230,SS1 - SUMM Double - A First,Kalkaska_Pickerel_SUMM_012.jpg,Kalkaska_Pickerel_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Pickerel_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Pickerel_SUMM_013.jpg,correct double-sided card
59070892,17771,93396,SS2 - SUMM Double - A First,Kalkaska_Pickerel_SUMM_012.jpg,Kalkaska_Pickerel_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Pickerel_SUMM_013.jpg,NA,delete
58643148,17771,93214,SS1 - SUMM Single,Kalkaska_PlacidLake_SUMM_001.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_PlacidLake_SUMM_001.jpg,NA,"duplicate
"
59070489,17771,93399,SS2 - SUMM Single,Kalkaska_PlacidLake_SUMM_001.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_PlacidLake_SUMM_001.jpg,NA,"duplicate
"
58643146,17771,93214,SS1 - SUMM Single,Kalkaska_Post_SUMM_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Post_SUMM_004.jpg,NA,"duplicate
"
59070490,17771,93399,SS2 - SUMM Single,Kalkaska_Post_SUMM_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Post_SUMM_004.jpg,NA,"duplicate
"
58643149,17771,93214,SS1 - SUMM Single,Kalkaska_Price_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Price_SUMM_002.jpg,NA,"duplicate
"
59070491,17771,93399,SS2 - SUMM Single,Kalkaska_Price_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Price_SUMM_002.jpg,NA,"duplicate
"
58642740,17771,93212,SS1 - GROW Single,Kalkaska_Rainbow_GROW_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,NA,"duplicate
"
59688017,17771,93839,SS2 - GROW Single,Kalkaska_Rainbow_GROW_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,NA,"duplicate
"
58687779,17771,93230,SS1 - SUMM Double - A First,Kalkaska_Rainbow_SUMM_018.jpg,Kalkaska_Rainbow_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_019.jpg,correct double-sided card
59070891,17771,93396,SS2 - SUMM Double - A First,Kalkaska_Rainbow_SUMM_018.jpg,Kalkaska_Rainbow_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_019.jpg,NA,delete
58643150,17771,93214,SS1 - SUMM Single,Kalkaska_SelkirkNorth_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_SelkirkNorth_SUMM_003.jpg,NA,"duplicate
"
59070492,17771,93399,SS2 - SUMM Single,Kalkaska_SelkirkNorth_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_SelkirkNorth_SUMM_003.jpg,NA,"duplicate
"
58643152,17771,93214,SS1 - SUMM Single,Kalkaska_SelkirkSouth_SUMM_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_SelkirkSouth_SUMM_004.jpg,NA,"duplicate
"
59070493,17771,93399,SS2 - SUMM Single,Kalkaska_SelkirkSouth_SUMM_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_SelkirkSouth_SUMM_004.jpg,NA,"duplicate
"
58687782,17771,93230,SS1 - SUMM Double - A First,Kalkaska_SelkirkSouth_SUMM_009.jpg,Kalkaska_SelkirkSouth_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_010.jpg,correct double-sided card
59070894,17771,93396,SS2 - SUMM Double - A First,Kalkaska_SelkirkSouth_SUMM_009.jpg,Kalkaska_SelkirkSouth_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_010.jpg,NA,delete
58643151,17771,93214,SS1 - SUMM Single,Kalkaska_Sickle_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Sickle_SUMM_002.jpg,NA,"duplicate
"
59070494,17771,93399,SS2 - SUMM Single,Kalkaska_Sickle_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Sickle_SUMM_002.jpg,NA,"duplicate
"
58643153,17771,93214,SS1 - SUMM Single,Kalkaska_Smith27N_8W_S13_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Smith27N_8W_S13_SUMM_002.jpg,NA,"duplicate
"
59070496,17771,93399,SS2 - SUMM Single,Kalkaska_Smith27N_8W_S13_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Smith27N_8W_S13_SUMM_002.jpg,NA,"duplicate
"
58687783,17771,93230,SS1 - SUMM Double - A First,Kalkaska_Smiths27N_8W_S6_SUMM_012.jpg,Kalkaska_Smiths27N_8W_S6_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Smiths27N_8W_S6_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Smiths27N_8W_S6_SUMM_013.jpg,correct double-sided card
59070896,17771,93396,SS2 - SUMM Double - A First,Kalkaska_Smiths27N_8W_S6_SUMM_012.jpg,Kalkaska_Smiths27N_8W_S6_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Smiths27N_8W_S6_SUMM_013.jpg,NA,delete
71707533,21857,101289,,Kalkaska_Squaw_MORT_009.jpg,Kalkaska_Squaw_MORT_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Kalkaska_Squaw_MORT_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Kalkaska_Squaw_MORT_010.jpg,"duplicate
"
71707817,21857,101291,,Kalkaska_Squaw_MORT_009.jpg,Kalkaska_Squaw_MORT_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Kalkaska_Squaw_MORT_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Kalkaska_Squaw_MORT_010.jpg,"duplicate
"
58643155,17771,93214,SS1 - SUMM Single,Kalkaska_Squaw_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Squaw_SUMM_002.jpg,NA,"duplicate
"
59070497,17771,93399,SS2 - SUMM Single,Kalkaska_Squaw_SUMM_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Squaw_SUMM_002.jpg,NA,"duplicate
"
58687784,17771,93230,SS1 - SUMM Double - A First,Kalkaska_Starvation_SUMM_020.jpg,Kalkaska_Starvation_SUMM_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Starvation_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Starvation_SUMM_021.jpg,correct double-sided card
59070895,17771,93396,SS2 - SUMM Double - A First,Kalkaska_Starvation_SUMM_020.jpg,Kalkaska_Starvation_SUMM_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Starvation_SUMM_021.jpg,NA,delete
58643157,17771,93214,SS1 - SUMM Single,Kalkaska_Timber_SUMM_008.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Timber_SUMM_008.jpg,NA,"duplicate
"
59070498,17771,93399,SS2 - SUMM Single,Kalkaska_Timber_SUMM_008.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Timber_SUMM_008.jpg,NA,"duplicate
"
58642741,17771,93212,SS1 - GROW Single,Kalkaska_TwinBig_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kalkaska_TwinBig_GROW_003.jpg,NA,"duplicate
"
59688018,17771,93839,SS2 - GROW Single,Kalkaska_TwinBig_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_TwinBig_GROW_003.jpg,NA,"duplicate
"
58643034,17771,93213,SS1 - LIMN Single,Kalkaska_TwinBig_LIMN_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/single/Kalkaska_TwinBig_LIMN_002.jpg,NA,"duplicate
"
59692108,17771,93855,SS2 - LIMN Single,Kalkaska_TwinBig_LIMN_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Kalkaska_TwinBig_LIMN_002.jpg,NA,"duplicate
"
58687788,17771,93230,SS1 - SUMM Double - A First,Kalkaska_TwinBig_SUMM_037.jpg,Kalkaska_TwinBig_SUMM_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinBig_SUMM_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinBig_SUMM_038.jpg,correct double-sided card
59070897,17771,93396,SS2 - SUMM Double - A First,Kalkaska_TwinBig_SUMM_037.jpg,Kalkaska_TwinBig_SUMM_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_TwinBig_SUMM_038.jpg,NA,delete
58643158,17771,93214,SS1 - SUMM Single,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_006.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_006.jpg,NA,"duplicate
"
59070499,17771,93399,SS2 - SUMM Single,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_006.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_006.jpg,NA,"duplicate
"
58687791,17771,93230,SS1 - SUMM Double - A First,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_015.jpg,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_016.jpg,correct double-sided card
59070899,17771,93396,SS2 - SUMM Double - A First,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_015.jpg,Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_TwinLittle28N_5-6W_S-many_SUMM_016.jpg,NA,delete
59671864,17771,93800,SS1 - LFCAS Single,Kalkaska_WellmanPond_LFCAS_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LFCAS/single/Kalkaska_WellmanPond_LFCAS_002.jpg,NA,"duplicate
"
59691448,17771,93842,SS2 - LFCAS Single,Kalkaska_WellmanPond_LFCAS_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LFCAS/single/Kalkaska_WellmanPond_LFCAS_002.jpg,NA,"duplicate
"
58643160,17771,93214,SS1 - SUMM Single,Kalkaska_WellmanPond_SUMM_007.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_WellmanPond_SUMM_007.jpg,NA,"duplicate
"
59070504,17771,93399,SS2 - SUMM Single,Kalkaska_WellmanPond_SUMM_007.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_WellmanPond_SUMM_007.jpg,NA,"duplicate
"
58643161,17771,93214,SS1 - SUMM Single,Kalkaska_Wheeler_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Wheeler_SUMM_003.jpg,NA,"duplicate
"
59070501,17771,93399,SS2 - SUMM Single,Kalkaska_Wheeler_SUMM_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/single/Kalkaska_Wheeler_SUMM_003.jpg,NA,"duplicate
"
58642747,17771,93212,SS1 - GROW Single,Kent_Bass_GROW_103.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Bass_GROW_103.jpg,NA,"duplicate
"
59688019,17771,93839,SS2 - GROW Single,Kent_Bass_GROW_103.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Bass_GROW_103.jpg,NA,"duplicate
"
58642746,17771,93212,SS1 - GROW Single,Kent_Battjes_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Battjes_GROW_003.jpg,NA,"duplicate
"
59688020,17771,93839,SS2 - GROW Single,Kent_Battjes_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Battjes_GROW_003.jpg,NA,"duplicate
"
58687792,17771,93230,SS1 - SUMM Double - A First,Kent_Black10N_9W_S15_SUMM_009.jpg,Kent_Black10N_9W_S15_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Black10N_9W_S15_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Black10N_9W_S15_SUMM_010.jpg,correct double-sided card
59070898,17771,93396,SS2 - SUMM Double - A First,Kent_Black10N_9W_S15_SUMM_009.jpg,Kent_Black10N_9W_S15_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Black10N_9W_S15_SUMM_010.jpg,NA,delete
58687795,17771,93230,SS1 - SUMM Double - A First,Kent_Blue10N_9W_S10-15_SUMM_011.jpg,Kent_Blue10N_9W_S10-15_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_012.jpg,correct double-sided card
59070900,17771,93396,SS2 - SUMM Double - A First,Kent_Blue10N_9W_S10-15_SUMM_011.jpg,Kent_Blue10N_9W_S10-15_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_012.jpg,NA,delete
58687796,17771,93230,SS1 - SUMM Double - A First,Kent_BrowerBig_SUMM_020.jpg,Kent_BrowerBig_SUMM_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_BrowerBig_SUMM_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_BrowerBig_SUMM_021.jpg,correct double-sided card
59070901,17771,93396,SS2 - SUMM Double - A First,Kent_BrowerBig_SUMM_020.jpg,Kent_BrowerBig_SUMM_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_BrowerBig_SUMM_021.jpg,NA,delete
58687798,17771,93230,SS1 - SUMM Double - A First,Kent_Button_SUMM_004.jpg,Kent_Button_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Button_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Button_SUMM_005.jpg,correct double-sided card
59070902,17771,93396,SS2 - SUMM Double - A First,Kent_Button_SUMM_004.jpg,Kent_Button_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Button_SUMM_005.jpg,NA,delete
58687797,17771,93230,SS1 - SUMM Double - A First,Kent_Byrne_SUMM_003.jpg,Kent_Byrne_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Byrne_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Byrne_SUMM_004.jpg,correct double-sided card
59070903,17771,93396,SS2 - SUMM Double - A First,Kent_Byrne_SUMM_003.jpg,Kent_Byrne_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Byrne_SUMM_004.jpg,NA,delete
58687799,17771,93230,SS1 - SUMM Double - A First,Kent_Camp_SUMM_008.jpg,Kent_Camp_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Camp_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Camp_SUMM_009.jpg,correct double-sided card
59070904,17771,93396,SS2 - SUMM Double - A First,Kent_Camp_SUMM_008.jpg,Kent_Camp_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Camp_SUMM_009.jpg,NA,delete
58687800,17771,93230,SS1 - SUMM Double - A First,Kent_Campau_SUMM_016.jpg,Kent_Campau_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_017.jpg,correct double-sided card
59070905,17771,93396,SS2 - SUMM Double - A First,Kent_Campau_SUMM_016.jpg,Kent_Campau_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_017.jpg,NA,delete
58687803,17771,93230,SS1 - SUMM Double - A First,Kent_Campau_SUMM_018.jpg,Kent_Campau_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_019.jpg,correct double-sided card
59070906,17771,93396,SS2 - SUMM Double - A First,Kent_Campau_SUMM_018.jpg,Kent_Campau_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_019.jpg,NA,delete
58687801,17771,93230,SS1 - SUMM Double - A First,Kent_Campbell_SUMM_004.jpg,Kent_Campbell_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campbell_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campbell_SUMM_005.jpg,correct double-sided card
59070907,17771,93396,SS2 - SUMM Double - A First,Kent_Campbell_SUMM_004.jpg,Kent_Campbell_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campbell_SUMM_005.jpg,NA,delete
58642744,17771,93212,SS1 - GROW Single,Kent_Dean_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Dean_GROW_003.jpg,NA,"duplicate
"
59688021,17771,93839,SS2 - GROW Single,Kent_Dean_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Dean_GROW_003.jpg,NA,"duplicate
"
58687802,17771,93230,SS1 - SUMM Double - A First,Kent_Dean_SUMM_011.jpg,Kent_Dean_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Dean_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Dean_SUMM_012.jpg,correct double-sided card
59070908,17771,93396,SS2 - SUMM Double - A First,Kent_Dean_SUMM_011.jpg,Kent_Dean_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Dean_SUMM_012.jpg,NA,delete
58687804,17771,93230,SS1 - SUMM Double - A First,Kent_Deer_SUMM_003.jpg,Kent_Deer_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Deer_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Deer_SUMM_004.jpg,correct double-sided card
59070910,17771,93396,SS2 - SUMM Double - A First,Kent_Deer_SUMM_003.jpg,Kent_Deer_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Deer_SUMM_004.jpg,NA,delete
58687806,17771,93230,SS1 - SUMM Double - A First,Kent_Frant_SUMM_005.jpg,Kent_Frant_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_006.jpg,correct double-sided card
59070911,17771,93396,SS2 - SUMM Double - A First,Kent_Frant_SUMM_005.jpg,Kent_Frant_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Frant_SUMM_006.jpg,NA,delete
58687811,17771,93230,SS1 - SUMM Double - A First,Kent_Gove_SUMM_009.jpg,Kent_Gove_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Gove_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Gove_SUMM_010.jpg,correct double-sided card
59070909,17771,93396,SS2 - SUMM Double - A First,Kent_Gove_SUMM_009.jpg,Kent_Gove_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Gove_SUMM_010.jpg,NA,delete
58642743,17771,93212,SS1 - GROW Single,Kent_Lime_GROW_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Lime_GROW_002.jpg,NA,"duplicate
"
59688024,17771,93839,SS2 - GROW Single,Kent_Lime_GROW_002.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Lime_GROW_002.jpg,NA,"duplicate
"
58642745,17771,93212,SS1 - GROW Single,Kent_Lime_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Lime_GROW_003.jpg,NA,"duplicate
"
59688023,17771,93839,SS2 - GROW Single,Kent_Lime_GROW_003.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Lime_GROW_003.jpg,NA,"duplicate
"
58642748,17771,93212,SS1 - GROW Single,Kent_Lime_GROW_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Lime_GROW_004.jpg,NA,"duplicate
"
59688025,17771,93839,SS2 - GROW Single,Kent_Lime_GROW_004.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Lime_GROW_004.jpg,NA,"duplicate
"
58642749,17771,93212,SS1 - GROW Single,Kent_Lime_GROW_006.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Lime_GROW_006.jpg,NA,"duplicate
"
59688026,17771,93839,SS2 - GROW Single,Kent_Lime_GROW_006.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Lime_GROW_006.jpg,NA,"duplicate
"
58643041,17771,93213,SS1 - LIMN Single,Kent_Lime_LIMN_005.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/single/Kent_Lime_LIMN_005.jpg,NA,"duplicate
"
59692109,17771,93855,SS2 - LIMN Single,Kent_Lime_LIMN_005.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Kent_Lime_LIMN_005.jpg,NA,"duplicate
"
58643039,17771,93213,SS1 - LIMN Single,Kent_Lime_LIMN_022.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/single/Kent_Lime_LIMN_022.jpg,NA,"duplicate
"
59692110,17771,93855,SS2 - LIMN Single,Kent_Lime_LIMN_022.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Kent_Lime_LIMN_022.jpg,NA,"duplicate
"
58643040,17771,93213,SS1 - LIMN Single,Kent_Lime_LIMN_023.jpg,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/single/Kent_Lime_LIMN_023.jpg,NA,"duplicate
"
