"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
59962548,"5-51","TORCH","ANTRIM",3,11,339,413,380,23,"October",1980,7,"November",1980,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0005_2.jpeg"
59962549,"5-51","TORCH","ANTRIM",2,16,271.78,332.74,307.34,13,"October",1972,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0007_2.jpeg"
59962550,"5-51","TORCH","ANTRIM",2,1,398.78,NA,398.78,3,"November",1970,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_2.jpeg"
59962636,NA,NA,NA,11,8,782.32,894.08,843.28,11,"October",1989,20,"October",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GULL_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GULL_GROW_0003_2.jpeg"
59962704,"10-42","CRYSTAL","BENZIE",2,1,210.82,NA,210.82,8,"August",1989,8,"August",1989,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_2.jpeg"
59962709,"10-42","CRYSTAL","BENZIE",2,22,259.08,350.52,304.8,14,"June",1977,30,"June",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0003_2.jpeg"
59962925,"45-9","GLENBIG","Leelanau",8,1,680,NA,680,18,"July",1979,31,"July",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_022.jpg"
59962929,"45-64","LEELANAUNORTH","Leelanau",7,2,614.68,619.76,617.22,27,"June",1988,14,"July",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_057.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_058.jpg"
59962930,"45-9","GLENBIG","Leelanau",8,1,NA,NA,754.38,15,"July",1991,19,"July",1991,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_067.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_068.jpg"
59962950,NA,NA,NA,5,22,591.82,779.78,670.56,11,"July",1978,21,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg"
59964079,"63-1337","CASS","OAKLAND",6,1,683.26,NA,683.26,1,"November",1985,NA,"November",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0005_2.jpeg"
61360525,"59-189","DERBY","MONTCALM",10,1,889,NA,889,23,"October",1990,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/single/MONTCALM_DERBY_GROW_0008.jpeg",NA
58642622,"15-21","CHARLEVOIX","Charlevoix",5,8,548.64,685.8,607.06,10,"May",1984,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Charlevoix_Charlevoix51_GROW.jpg",NA
58642700,"35-54","TAWAS","Iosco",5,9,589.28,723.9,635,2,"November",1988,3,"November",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iosco_Tawas_GROW_021.jpg",NA
58746362,"72-117","HIGGINS","Roscommon",8,1,848.36,NA,848.36,18,"October",1993,19,"October",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_0404.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_0403.jpeg"
58746474,"70-36","MACATAWA","Ottawa",9,2,695.96,731.52,713.74,4,"October",1989,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_036.jpeg"
