subject_id,URL 4,URL 8,workflow_id,task,data.value
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20628,T19,[{'VI / 6': 3}]
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20628,T25,[{'VII / 7': 3}]
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20628,T31,[{'VIII / 8': 3}]
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20628,T37,"[{'XV / 15': 2, 'IX / 9 ': 1}]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T1,[{'II / 2': 3}]
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T7,[{'III / 3': 3}]
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T13,[{'IV / 4': 3}]
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T19,[{'V / 5': 3}]
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T25,[{'VI / 6': 3}]
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20628,T31,[{'VIII / 8': 3}]
80048644,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_ChrisBrown_GROW_041.jpeg,,20628,T1,[{'I / 1': 3}]
80048644,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Luce_ChrisBrown_GROW_041.jpeg,,20628,T7,[{'IV / 4': 3}]
80048649,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Mackinac_Millecoquin_GROW_131.jpeg,,20628,T1,[{'IV / 4': 3}]
80048649,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Mackinac_Millecoquin_GROW_131.jpeg,,20628,T7,[{'VI / 6': 3}]
80048649,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Mackinac_Millecoquin_GROW_131.jpeg,,20628,T13,[{'VII / 7': 3}]
80048649,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Mackinac_Millecoquin_GROW_131.jpeg,,20628,T19,[{'VIII / 8': 3}]
80048649,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Mackinac_Millecoquin_GROW_131.jpeg,,20628,T25,[{'IX / 9 ': 3}]
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20628,T1,[{'I / 1': 3}]
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20628,T7,[{'II / 2': 3}]
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20628,T13,[{'III / 3': 3}]
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20628,T19,[{'IV / 4': 3}]
