"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642666,"27-1164","GOGEBIC","Gogebic",12,3,584.2,596.9,591.82,NA,"April",1977,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Gogebic_GROW_005.jpg",NA
58642666,"27-1164","GOGEBIC","Gogebic",13,2,614.68,642.62,629.92,NA,"April",1977,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Gogebic_GROW_005.jpg",NA
58642676,"27-153","MOON","Gogebic",2,2,248.92,320.04,284.48,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642676,"27-153","MOON","Gogebic",3,2,304.8,330.2,317.5,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642685,"31-1178","TORCH","Houghton",2,1,292.1,NA,292.1,11,"September",1979,13,"September",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Torch_GROW_003.jpg",NA
58642685,"31-1178","TORCH","Houghton",3,2,353.06,373.38,363.22,11,"September",1979,13,"September",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Torch_GROW_003.jpg",NA
58642685,"31-1178","TORCH","Houghton",4,1,419.1,NA,419.1,11,"September",1979,13,"September",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Torch_GROW_003.jpg",NA
58642685,"31-1178","TORCH","Houghton",7,10,457.2,495.3,482.6,11,"September",1979,13,"September",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Torch_GROW_003.jpg",NA
58642685,"31-1178","TORCH","Houghton",9,2,533.4,558.8,546.1,11,"September",1979,13,"September",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Torch_GROW_003.jpg",NA
58642686,"31-993","PORTAGE","Houghton",1,2,256.54,287.02,271.78,4,"August",1988,5,"August",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Portage_GROW_043.jpg",NA
