subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,
72070620,61362079,T34,[['9']],1,1,9,9,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_RAINBOW_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_RAINBOW_GROW_0007_2.jpeg,
72070620,61362079,T40,[['11.5']],1,1,11.5,11.5,7th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_RAINBOW_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_RAINBOW_GROW_0007_2.jpeg,
72070636,61362120,T9,[['7.2']],1,1,7.2,7.2,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHLITTLE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHLITTLE_GROW_0003_2.jpeg,
72070636,61362120,T15,[['8.2']],1,1,8.2,8.2,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHLITTLE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/MONTCALM_WHITEFISHLITTLE_GROW_0003_2.jpeg,
72070642,59963721,T15,"[['218-234', '218-234', '218-'], ['', '', '234']]",3,1.5,218-234 234,218-234,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0001_2.jpeg,mm
72070643,59963720,T3,[['8.4']],1,1,8.4,8.4,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_2.jpeg,
72070645,59963717,T16,[['12.3']],1,1,12.3,12.3,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0003_2.jpeg,
72070663,59963856,T3,[['5.6']],1,1,5.6,5.6,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0013_2.jpeg,
72070666,59963876,T4,[['13']],1,1,13,13,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0008_2.jpeg,
72070667,59963871,T22,[['13.0']],1,1,13,13,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_2.jpeg,
72070668,59963888,T3,[['7.9']],1,1,7.9,7.9,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0002_2.jpeg,
72070676,59963921,T4,[['9.8']],1,1,9.8,6.8,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0006_2.jpeg,
72070677,59963925,T4,[['6.9']],1,1,6.9,6.9,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_2.jpeg,
72070677,59963925,T16,[['8.9']],1,1,8.9,8.9,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_2.jpeg,
72070677,59963925,T22,[['9.9']],1,1,9.9,9.9,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_2.jpeg,
72070686,59963943,T16,[['8.6']],1,1,8.6,8.6,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0009_2.jpeg,
72070690,59963964,T28,[['7.5']],1,1,7.5,7.5,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_2.jpeg,
72070694,59963974,T44,"[['11', '1']]",2,1,11,1,8th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_2.jpeg,
72070695,59963980,T4,[['8.6']],1,1,8.6,8.6,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_2.jpeg,
72070695,59963980,T34,[['14.2']],1,1,14.2,NA,6th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_2.jpeg,
72070697,59963989,T4,[['4.9']],1,1,4.9,NA,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72070697,59963989,T10,[['10.6']],1,1,10.6,NA,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72070697,59963989,T16,[['12.1']],1,1,12.1,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72070697,59963989,T22,[['11.9']],1,1,11.9,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72070699,59963990,T4,"[['3.9', '---']]",2,1,3.9,NA,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_2.jpeg,
72070700,59963991,T15,[['10.3']],1,1,10.3,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_2.jpeg,
72070700,59963991,T27,[['10.2']],1,1,10.2,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_2.jpeg,
72070704,59963995,T10,[['6.6']],1,1,6.6,NA,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg,
72070706,59964011,T15,"[['10.9-11.0', '10.9-11']]",2,1,10.9-11.0,10.9-11.0,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_2.jpeg,
72070706,59964011,T16,"[['11.0', '11']]",2,1,11,11,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_2.jpeg,
72070706,59964011,T22,[['11.8']],1,1,11.8,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_2.jpeg,
72070707,59964012,T22,"[['9..6', '9.6']]",2,1,9..6,9.6,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0007_2.jpeg,
72070718,59964068,T26,[['1']],1,1,1,1,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_2.jpeg,
72070718,59964068,T27,[['7.3']],1,1,7.3,7.3,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_2.jpeg,
72070718,59964068,T28,[['7.3']],1,1,7.3,7.3,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_2.jpeg,
72070726,59964091,T3,"[['5.8', '6.0']]",2,1,5.8,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0002_2.jpeg,
72070751,59964196,T33,"[['13.6', '---']]",2,1,13.6,NA,6th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LONGT23NR8ES12353536_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LONGT23NR8ES12353536_GROW_0002_2.jpeg,
72070753,59964195,T21,[['8.6']],1,1,8.6,NA,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOUISE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOUISE_GROW_0001_2.jpeg,
72070795,59964337,T27,"[['9.4-10.0', '9.4-10.1']]",2,1,9.4-10.0,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OCEANA_HART_GROW_0001_2.jpg,
72070806,59964402,T9,[['4.2-4.8']],1,1,4.2-4.8,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEASENORTH_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEASENORTH_GROW_0001_2.jpeg,
72070808,59964409,T3,[['11.4']],1,1,11.4,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_ELBOW_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_ELBOW_GROW_0001_2.jpeg,
72070812,59964433,T3,[['5.1']],1,1,5.1,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GEORGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GEORGE_GROW_0002_2.jpeg,
72070819,59964465,T15,[['9.6']],1,1,9.6,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_HARDWOOD_GROW_0008_2.jpeg,
72070824,59964510,T16,[['9.7']],1,1,9.7,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0004_2.jpg,
72070824,59964510,T22,[['11.0']],1,1,11,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_BIG_GROW_0004_2.jpg,
72070829,59964539,T22,[['13.3']],1,1,13.3,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_HEWITT_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_HEWITT_GROW_0001_2.jpg,
72070833,59964547,T3,[['3.3']],1,1,3.3,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0001_2.jpg,
72070833,59964547,T9,[['4.8']],1,1,4.8,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0001_2.jpg,
72070835,59964567,T10,[['8.8']],1,1,8.8,NA,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_2.jpg,
72070835,59964567,T22,[['10.5']],1,1,10.5,NA,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_2.jpg,
72070835,59964567,T28,[['11.5']],1,1,11.5,NA,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0003_2.jpg,
72070836,59964570,T2,[['9']],1,1,9,9,First row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T3,[['7.3-8.4']],1,1,7.3-8.4,7.3-8.4,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T4,[['7.8']],1,1,7.8,7.8,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T8,[['14']],1,1,14,14,Second row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T9,[['7.1-8.8']],1,1,7.1-8.8,7.1-8.8,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T10,[['7.9']],1,1,7.9,7.9,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T14,[['3']],1,1,3,3,Third row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T15,[['8.8-9.2']],1,1,8.8-9.2,8.8-9.2,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T16,[['8.9']],1,1,8.9,8.9,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T20,[['4']],1,1,4,4,Fourth row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T21,[['9.4-11.5']],1,1,9.4-11.5,9.4-11.5,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T22,[['10.4']],1,1,10.4,10.4,Fourth row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T26,[['2']],1,1,2,2,5th row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T27,[['11.5-12.0']],1,1,11.5-12.0,11.5-12.0,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070836,59964570,T28,[['11.7']],1,1,11.7,11.7,5th row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_ROSE_GROW_0004_2.jpg,
72070848,59964642,T2,[['2']],1,1,2,2,First row Number of Fish,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_2.jpg,
72070848,59964642,T3,[['13.1-13.6']],1,1,13.1-13.6,13.1-13.6,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_2.jpg,
72070848,59964642,T4,[['13.3']],1,1,13.3,13.3,First row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_2.jpg,
72070871,58746474,T10,[['10.0']],1,1,10,NA,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_036.jpeg,
72070871,58746474,T16,[['9.7']],1,1,9.7,NA,Third row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_036.jpeg,
72070875,58746456,T3,[['10.8']],1,1,10.8,NA,First row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_252.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_251.jpeg,
72070875,58746456,T9,[['10.9']],1,1,10.9,NA,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_252.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_251.jpeg,
72070875,58746456,T15,[['11']],1,1,11,NA,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_252.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Ottawa_Macatawa_GROW_251.jpeg,
72070882,58746383,T9,"[['4..7', '4.7']]",2,1,4..7,4.7,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Ocqueoc_GROW_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Ocqueoc_GROW_019.jpeg,
72070888,58746353,T15,"[['11.2-11.9', '11.22-11.9']]",2,1,11.2-11.9,11.2-11.9,Third row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_132.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_131.jpeg,
72070891,58755248,T9,"[['8.0-9.9', '8-9.9']]",2,1,8.0-9.9,8.0-9.9,Second row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0004.jpeg,
72070891,58755248,T10,"[['9.3', '6.7']]",2,1,9.3,9.3,Second row Mean Length,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0004.jpeg,
72070891,58755248,T21,"[['11.0-11.7', '11-11.7']]",2,1,11.0-11.7,11.0-11.7,Fourth row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0004.jpeg,
72070893,58755253,T27,[['11.5']],1,1,11.5,NA,5th row Length Range,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211125301962_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211125301962_0006.jpg,
