subject_id,metadata,filename,T6,T8,T9,T10,T12,county,lakename,TR,matching,new key,Notes
59106672,"{""id"":""PresqueIsle_Shoepac_LIMN_074.jpeg_PresqueIsle_Shoepac_LIMN_073.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/double/b_first/PresqueIsle_Shoepac_LIMN_074.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/LIMN/double/b_first/PresqueIsle_Shoepac_LIMN_073.jpeg""}",PresqueIsle_Shoepac_LIMN_074.jpeg_PresqueIsle_Shoepac_LIMN_073.jpeg,,33N,2E,"15,22 22",B. Hoxie,PresqueIsle,SHOEPAC,T33NR2E,SHOEPAC  PresqueIsle T33NR2E,71-11,
59106789,"{""id"":""PresqueIsle_Shoepac_SUMM_080.jpeg_PresqueIsle_Shoepac_SUMM_079.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Shoepac_SUMM_080.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Shoepac_SUMM_079.jpeg""}",PresqueIsle_Shoepac_SUMM_080.jpeg_PresqueIsle_Shoepac_SUMM_079.jpeg,Aug 8 1966,33N,2E,"15,22 & 22",Horsell and crew,PresqueIsle,SHOEPAC,T33NR2E,SHOEPAC  PresqueIsle T33NR2E,71-11,
58642837,"{""id"":""PresqueIsle_Spring_GROW_4.jpeg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/PresqueIsle_Spring_GROW_4.jpeg""}",PresqueIsle_Spring_GROW_4.jpeg,,8N,16W,many,"D-9 Fish, Frontjes",PresqueIsle,SPRING,T8NR16W,SPRING  PresqueIsle T33NR2E,71-28,
58746373,"{""id"":""PresqueIsle_Spring_GROW_002.jpeg_PresqueIsle_Spring_GROW_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Spring_GROW_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Spring_GROW_001.jpeg""}",PresqueIsle_Spring_GROW_002.jpeg_PresqueIsle_Spring_GROW_001.jpeg,,"8,9N 9N",16W,Many,Kort,PresqueIsle,SPRING,T8NR16W,SPRING  PresqueIsle T33NR2E,71-28,
59106788,"{""id"":""PresqueIsle_Sunken_SUMM_010.jpeg_PresqueIsle_Sunken_SUMM_009.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Sunken_SUMM_010.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Sunken_SUMM_009.jpeg""}",PresqueIsle_Sunken_SUMM_010.jpeg_PresqueIsle_Sunken_SUMM_009.jpeg,,33N,6E,32,(Comp. Metzelaar) Hubbs & Greene,PresqueIsle,SUNKEN,T33NR6E,SUNKEN  PresqueIsle T33NR6E,71-75,
58746371,"{""id"":""PresqueIsle_Tomahawk_GROW_034.jpeg_PresqueIsle_Tomahawk_GROW_033.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_034.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_033.jpeg""}",PresqueIsle_Tomahawk_GROW_034.jpeg_PresqueIsle_Tomahawk_GROW_033.jpeg,,33N,2E,"22,23 23",T. Pudvan,PresqueIsle,TOMAHAWK,T33NR2E,TOMAHAWKCREEK  PresqueIsle T33NR2E,71-31,
58746372,"{""id"":""PresqueIsle_Tomahawk_GROW_002.jpeg_PresqueIsle_Tomahawk_GROW_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_001.jpeg""}",PresqueIsle_Tomahawk_GROW_002.jpeg_PresqueIsle_Tomahawk_GROW_001.jpeg,,33N,2E,"33,34,27 34, 27",Wm. McClay H. Brado,PresqueIsle,TOMAHAWK,T33NR2E,TOMAHAWKCREEK  PresqueIsle T33NR2E,71-31,
59106786,"{""id"":""PresqueIsle_Tomahawk_SUMM_008.jpeg_PresqueIsle_Tomahawk_SUMM_007.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_008.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_007.jpeg""}",PresqueIsle_Tomahawk_SUMM_008.jpeg_PresqueIsle_Tomahawk_SUMM_007.jpeg,,33N,2E,"22,23,27 23, 27","H. Miller, Alec Burson",PresqueIsle,TOMAHAWK,T33NR2E,TOMAHAWKCREEK  PresqueIsle T33NR2E,71-31,
59106787,"{""id"":""PresqueIsle_Tomahawk_SUMM_006.jpeg_PresqueIsle_Tomahawk_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_005.jpeg""}",PresqueIsle_Tomahawk_SUMM_006.jpeg_PresqueIsle_Tomahawk_SUMM_005.jpeg,,33N,2E,"26,27,22,23 27, 22, 23",R.G. G. Janes,PresqueIsle,TOMAHAWK,T33NR2E,TOMAHAWKCREEK  PresqueIsle T33NR2E,71-31,
58746370,"{""id"":""PresqueIsle_Trout_GROW_006.jpeg_PresqueIsle_Trout_GROW_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Trout_GROW_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Trout_GROW_005.jpeg""}",PresqueIsle_Trout_GROW_006.jpeg_PresqueIsle_Trout_GROW_005.jpeg,,35N,5E,17,Hollenbaugh & MCC Crew,PresqueIsle,TROUT,T35NR5E,TROUT BIG PresqueIsle T34NR6E,71-119,
58642842,"{""id"":""Red Cedar Lake_002.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Red Cedar Lake_002.jpg""}",Red Cedar Lake_002.jpg,* 7/2/69,4N,2W,23,Havens,Red Cedar Lake,,T4NR2W,Red Cedar Lake T4NR2W,,not found
58642841,"{""id"":""RiceLittle_GROW_003.jpg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/RiceLittle_GROW_003.jpg""}",RiceLittle_GROW_003.jpg,,55N,31W,"7, 8, 7,8,17,18,19 18, 19",WORC crew,RiceLittle,GROW,T55NR31W,RICELITTLE  Houghton T55NR31W,31-1172,
59106785,"{""id"":""Roscommon_Backus_SUMM_002.jpeg_Roscommon_Backus_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Backus_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Backus_SUMM_001.jpeg""}",Roscommon_Backus_SUMM_002.jpeg_Roscommon_Backus_SUMM_001.jpeg,,22N,2W,"8, 9, 4, 5",J.R. R. Hammond,Roscommon,BACKUS,T22NR2W,BACKUS  Roscommon T22NR2W,72-68.1,
58746368,"{""id"":""Roscommon_Dunham_GROW_012.jpeg_Roscommon_Dunham_GROW_011.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_012.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_011.jpeg""}",Roscommon_Dunham_GROW_012.jpeg_Roscommon_Dunham_GROW_011.jpeg,,21N,1W,14,P. W. Laarman,Roscommon,DUNHAM,T21NR1W,DUNHAM  Roscommon T21NR1W,72-8,
58746369,"{""id"":""Roscommon_Dunham_GROW_004.jpeg_Roscommon_Dunham_GROW_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg""}",Roscommon_Dunham_GROW_004.jpeg_Roscommon_Dunham_GROW_003.jpeg,9/15/60 - 6/9/61,21N,1W,14,P.W. W. LAARMAN Jacob,Roscommon,DUNHAM,T21NR1W,DUNHAM  Roscommon T21NR1W,72-8,
59106783,"{""id"":""Roscommon_Dunham_SUMM_020.jpeg_Roscommon_Dunham_SUMM_019.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_020.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_019.jpeg""}",Roscommon_Dunham_SUMM_020.jpeg_Roscommon_Dunham_SUMM_019.jpeg,,21N,1W,14,L. N. Allison,Roscommon,DUNHAM,T21NR1W,DUNHAM  Roscommon T21NR1W,72-8,
58746362,"{""id"":""Roscommon_Higgins_GROW_0404.jpeg_Roscommon_Higgins_GROW_0403.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_0404.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_0403.jpeg""}",Roscommon_Higgins_GROW_0404.jpeg_Roscommon_Higgins_GROW_0403.jpeg,,"24,25N 25N","3,4W",Many,Crew,Roscommon,HIGGINS,T24NR3W,HIGGINS  Roscommon T23NR4W,72-117,
58746363,"{""id"":""Roscommon_Higgins_GROW_580.jpeg_Roscommon_Higgins_GROW_579.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_580.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_579.jpeg""}",Roscommon_Higgins_GROW_580.jpeg_Roscommon_Higgins_GROW_579.jpeg,Winter of 1971,24N,3W,16,Jerry Manz,Roscommon,HIGGINS,T24NR3W,HIGGINS  Roscommon T23NR4W,72-117,
58746365,"{""id"":""Roscommon_Higgins_GROW_582.jpeg_Roscommon_Higgins_GROW_581.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_582.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_581.jpeg""}",Roscommon_Higgins_GROW_582.jpeg_Roscommon_Higgins_GROW_581.jpeg,,24N,"3, 4W",Many,B. L. Jacob P. W. Laarman,Roscommon,HIGGINS,T24NR3W,HIGGINS  Roscommon T23NR4W,72-117,
59106784,"{""id"":""Roscommon_Higgins_SUMM_036.jpeg_Roscommon_Higgins_SUMM_035.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Higgins_SUMM_036.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Higgins_SUMM_035.jpeg""}",Roscommon_Higgins_SUMM_036.jpeg_Roscommon_Higgins_SUMM_035.jpeg,,25N 24N 24N N.,"3,4W 4W 3W","35, 36 2, 1, 12, 11, 15, 14, 13 6, 5, 7, 8, 9, 18, 17, 16, 20, 21, 22, 27, 28, 29, 32, 33, 34",Random Party - Hugo E. Kilpela,Roscommon,HIGGINS,T25NR3W,HIGGINS  Roscommon T23NR4W,72-117,
58642843,"{""id"":""Roscommon_Houghton_GROW_20191211123121063_0004.jpeg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Roscommon_Houghton_GROW_20191211123121063_0004.jpeg""}",Roscommon_Houghton_GROW_20191211123121063_0004.jpeg,,"22,23 23","3,4W 4W",Many,"ESS, CAJ, MDP Edward Smiddy",Roscommon,HOUGHTON,,HOUGHTON  Roscommon T22NR3W,72-78,
58746350,"{""id"":""Roscommon_Houghton_GROW_160.jpeg_Roscommon_Houghton_GROW_159.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_160.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_159.jpeg""}",Roscommon_Houghton_GROW_160.jpeg_Roscommon_Houghton_GROW_159.jpeg,,"22,23N 23N","3,4W 4W",Many,Thomas C. Kelley,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746351,"{""id"":""Roscommon_Houghton_GROW_200.jpeg_Roscommon_Houghton_GROW_199.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_200.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_199.jpeg""}",Roscommon_Houghton_GROW_200.jpeg_Roscommon_Houghton_GROW_199.jpeg,,"22, 23N N","3, 4, 4W",Many,B. L. Jacob P. W. Laarman,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746352,"{""id"":""Roscommon_Houghton_GROW_084.jpeg_Roscommon_Houghton_GROW_083.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_084.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_083.jpeg""}",Roscommon_Houghton_GROW_084.jpeg_Roscommon_Houghton_GROW_083.jpeg,"6-6, 7, 8, 9, 11-83","22, 23N","3, 4W",Many,"Schnicke, Fox, Kent, Sendek, Casey",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746353,"{""id"":""Roscommon_Houghton_GROW_132.jpeg_Roscommon_Houghton_GROW_131.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_132.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_131.jpeg""}",Roscommon_Houghton_GROW_132.jpeg_Roscommon_Houghton_GROW_131.jpeg,,"22, 23N","3, 4W",many,"B.L. L. Jacob, P.W. W. Laarman",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746354,"{""id"":""Roscommon_Houghton_GROW_052.jpeg_Roscommon_Houghton_GROW_051.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_052.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_051.jpeg""}",Roscommon_Houghton_GROW_052.jpeg_Roscommon_Houghton_GROW_051.jpeg,,"22,23N 23N","3,4W 4W",many,C. Casey,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746355,"{""id"":""Roscommon_Houghton_GROW_046.jpeg_Roscommon_Houghton_GROW_045.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_046.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_045.jpeg""}",Roscommon_Houghton_GROW_046.jpeg_Roscommon_Houghton_GROW_045.jpeg,02/04/92,"22,23N 23N","3,4W 4W",Many,D. Smith Gerald Casey,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746356,"{""id"":""Roscommon_Houghton_GROW_082.jpeg_Roscommon_Houghton_GROW_081.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_082.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_081.jpeg""}",Roscommon_Houghton_GROW_082.jpeg_Roscommon_Houghton_GROW_081.jpeg,Date Prepared: 2-21-84,"22, 23N","3, 4, W","10, 11, 14, 15, 28, 29, 30 Many","Schnicke, Fox, B. Kent, Sendek, Casey",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746357,"{""id"":""Roscommon_Houghton_GROW_006.jpeg_Roscommon_Houghton_GROW_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_005.jpeg""}",Roscommon_Houghton_GROW_006.jpeg_Roscommon_Houghton_GROW_005.jpeg,01/24/94,"22,23N 23N","3,4W 4W",Many,Crew Ed Smiddy,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746358,"{""id"":""Roscommon_Houghton_GROW_038.jpeg_Roscommon_Houghton_GROW_037.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_038.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_037.jpeg""}",Roscommon_Houghton_GROW_038.jpeg_Roscommon_Houghton_GROW_037.jpeg,,"22, 23N","3, 4W",Many,"ESS, MDP, SPS, GLC",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746364,"{""id"":""Roscommon_Houghton_GROW_002.jpeg_Roscommon_Houghton_GROW_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_001.jpeg""}",Roscommon_Houghton_GROW_002.jpeg_Roscommon_Houghton_GROW_001.jpeg,Date Prepare: 01/24/94,"22, 23N","3, 4W",Many,Gerald Casey,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58746367,"{""id"":""Roscommon_Houghton_GROW_004.jpeg_Roscommon_Houghton_GROW_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Houghton_GROW_003.jpeg""}",Roscommon_Houghton_GROW_004.jpeg_Roscommon_Houghton_GROW_003.jpeg,,"22N, 22,23N","3W, 3,4W",Many,"Crew Ed Smiddy, Gerald Casey",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755245,"{""id"":""Roscommon_Houghton_GROW_20191211121950490_0001.jpeg_Roscommon_Houghton_GROW_20191211121950490_0002.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211121950490_0001.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211121950490_0002.jpeg""}",Roscommon_Houghton_GROW_20191211121950490_0001.jpeg_Roscommon_Houghton_GROW_20191211121950490_0002.jpeg,,"22,23N 23N","3,4W 4W",Many,Crew Smiddy,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755246,"{""id"":""Roscommon_Houghton_GROW_20191211122004465_0001.jpeg_Roscommon_Houghton_GROW_20191211122004465_0002.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122004465_0001.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122004465_0002.jpeg""}",Roscommon_Houghton_GROW_20191211122004465_0001.jpeg_Roscommon_Houghton_GROW_20191211122004465_0002.jpeg,1/24/94,"22,23N 23N","3,4W 4W",Many,Gerald Casey,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755247,"{""id"":""Roscommon_Houghton_GROW_20191211122639219_0004.jpg_Roscommon_Houghton_GROW_20191211122639219_0005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122639219_0004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122639219_0005.jpeg""}",Roscommon_Houghton_GROW_20191211122639219_0004.jpg_Roscommon_Houghton_GROW_20191211122639219_0005.jpeg,Date Prepared: 02-25-93,"22,23N 23N","3,4W 4W",Many,"PS, GLC",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755248,"{""id"":""Roscommon_Houghton_GROW_20191211123439626_0003.jpeg_Roscommon_Houghton_GROW_20191211123439626_0004.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0003.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0004.jpeg""}",Roscommon_Houghton_GROW_20191211123439626_0003.jpeg_Roscommon_Houghton_GROW_20191211123439626_0004.jpeg,2-21-84,"22,23N 23N","3W, 3,4W","10,11,14,15,28,29,30","Schnicke, Fox, B. Kent, Sendek, Casey B Kent",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755249,"{""id"":""Roscommon_Houghton_GROW_20191211122004465_0003.jpeg_Roscommon_Houghton_GROW_20191211122004465_0004.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122004465_0003.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211122004465_0004.jpeg""}",Roscommon_Houghton_GROW_20191211122004465_0003.jpeg_Roscommon_Houghton_GROW_20191211122004465_0004.jpeg,"/93, 01/24/94","22,23N 23N","3,4W 4W",Many,"Crew, Ed Smiddy, Gerald Casey",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755250,"{""id"":""Roscommon_Houghton_GROW_20191211124323090_0001.jpg_Roscommon_Houghton_GROW_20191211124323090_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211124323090_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211124323090_0002.jpg""}",Roscommon_Houghton_GROW_20191211124323090_0001.jpg_Roscommon_Houghton_GROW_20191211124323090_0002.jpg,,"22,23N 23N","3,4W 4W",Many,Thomas Kelley James C. Schneider,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755251,"{""id"":""Roscommon_Houghton_GROW_20191211123439626_0001.jpeg_Roscommon_Houghton_GROW_20191211123439626_0002.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0001.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211123439626_0002.jpeg""}",Roscommon_Houghton_GROW_20191211123439626_0001.jpeg_Roscommon_Houghton_GROW_20191211123439626_0002.jpeg,6-11-1983,"22,23N 23N","3,4W 4W",Many,"Schnicke, Fox, Kent, Sendek, Casey",Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755253,"{""id"":""Roscommon_Houghton_GROW_20191211125301962_0005.jpg_Roscommon_Houghton_GROW_20191211125301962_0006.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211125301962_0005.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211125301962_0006.jpg""}",Roscommon_Houghton_GROW_20191211125301962_0005.jpg_Roscommon_Houghton_GROW_20191211125301962_0006.jpg,,"22, 23N","3, 4W",Many,B. L. Jacob,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58755255,"{""id"":""Roscommon_Houghton_GROW_20191211124406128_0009.jpg_Roscommon_Houghton_GROW_20191211124406128_0010.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211124406128_0009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Roscommon_Houghton_GROW_20191211124406128_0010.jpg""}",Roscommon_Houghton_GROW_20191211124406128_0009.jpg_Roscommon_Houghton_GROW_20191211124406128_0010.jpg,9/5/62,"22N, 22,23N","3,4W",many,B.L. L. Jacob P. W. Laarman,Roscommon,HOUGHTON,T22NR3W,HOUGHTON  Roscommon T22NR3W,72-78,
58642845,"{""id"":""Roscommon_James_GROW_2.jpeg"",""#image"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Roscommon_James_GROW_2.jpeg""}",Roscommon_James_GROW_2.jpeg,"Nov., 1986 Nov., 1989",,,,Local Anglers,Roscommon,JAMES,,JAMES  Roscommon T22NR3W,72-74,
