subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59967650,"[['Mc', 'Mc15', 'Me15'], ['15', '', '']]",1,Mc 15,Me15,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_060.jpg,
59967652,"[['MC', '', 'Me'], ['-', '', ''], ['16', 'Mc-16', '16']]",1.333333333,MC - 16,Me-16,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_062.jpg,
59967653,"[['Me-19', 'ME-19', 'Mc-19']]",1,Me-19,Me-19,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_068.jpg,
59967655,"[['Me', 'Me-21', 'Me-21'], ['-', '', ''], ['21', '', '']]",1.333333333,Me-21 - 21,Me-21,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_072.jpg,
59967656,"[['Mc-20', 'Me-20', 'MC-20']]",1,Mc-20,Me-20,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_070.jpg,
59967657,"[['Me', 'Mc-22', 'Me-22'], ['-', '', ''], ['22', '', '']]",1,Me - 22,Me-22,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_074.jpg,
59967716,[['Fish']],1,Fish,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_032.jpg,
59967808,[['Fish']],1,Fish,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Charleys_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Charleys_FISHc_024.jpg,
59967866,"[['Fish', 'Fish', 'Fish'], ['1', '', ''], ['-', '', ''], ['60', '1-60', '1-60']]",1.75,Fish 1 - 1-60,Fish 1-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Fish_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Fish_FISHc_012.jpg,
59967867,"[['Fish', 'Fish', 'Fish'], ['', '', '2'], ['', '', '-'], ['2-60', '2-60', '60']]",1.75,Fish 2 - 2-60,Fish 2-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Fish_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Fish_FISHc_014.jpg,
59967894,[['Mgt.']],1,Mgt.,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_GreenwoodReservoir_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_GreenwoodReservoir_FISHc_009.jpg,
59967897,"[['', '', 'Q'], ['Q33', 'Q33', '33']]",1.5,Q Q33,Q33,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Harlow_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Harlow_FISHc_010.jpg,
59967916,"[['10', '18', '1c']]",1,10,10,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_038.jpg,
59967934,[['Management']],1,Management,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_037.jpg,
59968014,[['Fish']],1,Fish,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_024.jpg,
59968019,"[['228', '228?', '228'], ['?', '', '']]",1.5,228 ?,228,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_008.jpg,
59968116,"[['7', '7?', ''], ['', 'or', ''], ['', '9?', '9']]",1,7 or 9?,9,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_042.jpg,
59968173,"[['3', '3c', '3C']]",1,3,3c,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_041.jpg,
59968203,"[['UP', '', ''], ['4072', 'UP4072', 'UP4072']]",1.5,UP UP4072,UP4072,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sagola_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sagola_FISHc_022.jpg,
59968204,"[['UP', '', ''], ['40-69', 'UP40-69', 'UP40-69']]",1.5,UP UP40-69,UP40-69,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sagola_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sagola_FISHc_026.jpg,
59968220,"[['', 'S', ''], ['S14-2-60', '14', 'S14-2-60'], ['', '-', ''], ['', '2', ''], ['', '-', ''], ['', '60', '']]",1.166666667,S S14-2-60 - 2 - 60,S14-2-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_021.jpg,
59968227,[['none']],1,none,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_011.jpg,
59968274,"[['4a', '4a', '4'], ['', '', 'a']]",1.5,4a a,4a,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_022.jpg,
59968339,"[['48-1', '48-1', '48-1', '48'], ['', '', '', '-'], ['', '', '', '1']]",1.666666667,48-1 - 1,48-1,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_059.jpg,
59968345,"[['', 'UP', ''], ['UP4099', '4099', 'UP4099']]",1.5,UP UP4099,UP4099,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_073.jpg,
59968360,"[['Section'], ['fish']]",1,Section fish,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_053.jpg,
59968363,"[['L.S.I.'], ['Region'], ['One']]",1,L.S.I. Region One,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_065.jpg,
59968366,"[['B.T.', 'B.T.', 'B.T.'], ['3', '', ''], ['-', '', ''], ['60', '3-60', '3-60']]",1.75,B.T. 3 - 3-60,B.T. 3-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_067.jpg,
59968371,"[['B.', 'B.T.', 'BT'], ['T.', '', ''], ['1', '1', ''], ['-', '-', ''], ['60', '60', '1-60']]",1.6,B. T. 1 - 60,B.T. 1-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_083.jpg,
59968397,"[['57-7', '57', '57-7'], ['', '-', ''], ['', '7', '']]",1.333333333,57-7 - 7,57-7,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_040.jpg,
59968403,"[['57-2', '57-2', '57'], ['', '', '-'], ['', '', '2']]",1.333333333,57-2 - 2,57-2,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_050.jpg,
59968459,"[['2', '', '', ''], ['-', '', '', ''], ['53', '2-53', '2-53', '2-53']]",1.666666667,2/2/53, 2-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Hamlin_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Hamlin_FISHc_093.jpg,
59968506,"[['', '', '6'], ['', '', '-'], ['6-71-49', '6-71-49', '71'], ['', '', '-'], ['', '', '49']]",1.2,6 - 6-71-49 - 49,6-71-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_024.jpg,
59968511,"[['11-76-49', '11', '11-76-49'], ['', '-', ''], ['', '76', ''], ['', '-', ''], ['', '49', '']]",1.2,11-76-49 - 76 - 49,11-76-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_034.jpg,
59968519,"[['5', '', ''], ['-', '', ''], ['70', '5-70-49', '5-70-49'], ['-', '', ''], ['49', '', ''], ['(Taube)', '', '']]",1.166666667,5 - 5-70-49 - 49 (Taube),5-70-49 (Taube),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_022.jpg,
59968595,"[['L.P.', 'L.', 'LP'], ['', 'P.', ''], ['4075', '4075', '4075']]",1.666666667,L.P. P. 4075,LP4075,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Diamond_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Diamond_FISHc_024.jpg,
59968611,"[['lp', '', 'LP'], ['40101', 'LP40101', '40101']]",1.5,lp 40101,LP40101,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansLower_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansLower_FISHc_019.jpg,
59968801,[['none']],1,none,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_080.jpg,
59968904,"[['UP', '', ''], ['1060', 'UP4060', 'UP4060']]",1.5,UP UP4060,UP4060,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_020.jpg,
59968911,"[['', 'UP', ''], ['UP4056', '4056', 'UP4056']]",1.5,UP UP4056, UP4056,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_024.jpg,
59968913,"[['UP', 'UP', 'UP'], ['40-28', '40', '40-28'], ['', '-', ''], ['', '28', '']]",1.75,UP 40-28 - 28,UP 40-28 ,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_020.jpg,
59968923,"[['UP40-51', 'UP40-51', 'UP40'], ['', '', '-'], ['', '', '51']]",1.333333333,UP40-51 - 51,UP40-51,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_030.jpg,
59968929,"[['UP', 'UP', ''], ['10-106', '40-106', 'UP40-106']]",1.5,UP 10-106,UP 40-106,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Dawn_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Dawn_FISHc_011.jpg,
59968947,"[['Orig:'], ['File'], ['CC:'], ['Region'], ['Institute']]",1,Orig: File CC: Region Institute,Orig: File CC: Region Institute,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_046.jpg,
59968949,"[['', 'UP', ''], ['UP40-102', '40-102', 'UP40-102']]",1.5,UP UP40-102,UP40-102,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Linnbeck_FISHc_068.jpg,
59968960,"[['', 'UP', ''], ['UP4026', '4023', 'UP4026']]",1.5,UP UP4026,UP4026,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_075.jpg,
59968966,"[['', '40', 'UP'], ['', '-', ''], ['40-35', '35', '40-35']]",1.333333333,40 - 40-35,40-35,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_085.jpg,
59968967,"[['', 'UP', ''], ['UP40-37', '40-37', 'UP40-37']]",1.5,UP UP40-37,UP40-37,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_089.jpg,
59968969,"[['', 'UP', 'UP'], ['UP40-39', '40-39', '10-39']]",1.5,UP UP40-39,UP40-39,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_093.jpg,
59968970,"[['UP', '', ''], ['4038', 'UP4038', 'UP4038']]",1.5,UP UP4038,UP4038,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_091.jpg,
59968973,"[['UP', 'UP', ''], ['40', '40-41', '40-41'], ['-', '', ''], ['41', '', '']]",1.5,UP 40-41 - 41,UP 40-41,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_097.jpg,
59968986,"[['U.P.,', 'U.P,', ''], ['40-55', '40-55', 'U.P.40-55']]",1.5,"U.P., 40-55","U.P., 40-55",field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Mary_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Mary_FISHc_027.jpg,
59969056,"[['', 'FP', ''], ['FP41279', '41279', 'FP41279']]",1.5,FP FP41279,FP41279,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_079.jpg,
59969061,"[['FP', '', ''], ['41281', 'FP41281', 'FP41281']]",1.5,FP FP41281,FP41281,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_083.jpg,
59969064,"[['FP', '', ''], ['41283', 'FP41283', 'FP41283']]",1.5,FP FP41283,FP41283,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_086.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_087.jpg,
59969088,"[['FP', '', ''], ['41276', 'FP41276', 'FP41276']]",1.5,FP FP41276,FP41276,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_136.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Missaukee_Missaukee_FISHc_137.jpg,
59969283,"[['1a', 'la']]",1,1a,1a,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0008_2.jpeg,
59969309,"[['15a', '15', '15a'], ['', 'a', '']]",1.5,15a a,15a,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0035_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0035_2.jpeg,
59969346,"[['WH', 'WH-85', 'wh'], ['-', '', '-'], ['85', '', '85']]",1.666666667,WH - 85,WH85,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_ROCHDALEDAM_FISHc_0001_2.jpeg,
59969666,"[['DIST.'], ['#6']]",1,DIST. #6,Dist #6,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_2.jpeg,
59969765,"[['H38-26', 'H38-26', 'H38', 'H38-26'], ['', '', '-', ''], ['', '', '26', '']]",1.666666667,H38-26 - 26,H38-26,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_COPNECONIC_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_COPNECONIC_FISHc_0001_2.jpeg,
59969779,"[['1'], ['-'], ['2'], ['ft.']]",1,1 - 2 ft.,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HARTWIG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HARTWIG_FISHc_0001_2.jpeg,
59969790,"[['47', '47-14', '47-114'], ['-', '', ''], ['114', '', ''], ['(collection', '(collection', '(collection'], ['', '', '#'], ['#17)', '#17)', '17']]",1.5,47 - 114 (collection # #17),47 - 114 (collection #17),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00017_2.jpeg,
59969791,"[['', '47', '$'], ['', '-', ''], ['47-113', '113', '&-113'], ['(collection', '(collection', '(Collection'], ['#16)', '#16)', '#16)']]",1.6,47 - 47-113 (collection #16),47-113 (collection #16),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00016_2.jpeg,
59969793,"[['47-116', '47-116', '47-116'], ['(', '(collection', '(collection'], ['collection', '#20)', '#2)'], ['#', '', ''], ['20', '', ''], [')', '', '']]",1.5,47-116 (collection collection # 20 ),47-116 (collection  # 20 ),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_00020_2.jpeg,
59969809,[['14']],1,14,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOWERTROUT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOWERTROUT_FISHc_0001_2.jpeg,
59969819,"[['Up40-128', 'E.', '40-128'], ['', 'gill', ''], ['', 'net', '']]",1,Up40-128 gill net,UP 40-128,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_2.jpeg,
59969822,"[['UP', 'Up40-130', 'UP40-130'], ['40-130', '', '']]",1,UP 40-130,UP 40-130,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0007_2.jpeg,
59969829,"[['', '', 'UP', ''], ['UP40-139', 'UP40-139', '40-139', '139']]",1.5,UP UP40-139,UP40-139,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0016_2.jpeg,
59969862,"[['', '6', ''], ['', '-', ''], ['6-54', '54', '6-54']]",1.333333333,6/6/54, 6-54,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0009_2.jpeg,
59969863,"[['10-54', '10', '10-54'], ['', '_', ''], ['', '54', '']]",1.333333333,10-54 _ 54, 10-54,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0013_2.jpeg,
59969920,"[['Clear', 'Clear-47-3', 'Clear'], ['', '', '-'], ['47-3', '', '47'], ['', '', '-'], ['', '', '3']]",1.2,Clear - 47-3 - 3,Clear-47-3,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0005_2.jpeg,
59969922,"[['Clear-47-5', 'Clear', 'Clear-47-5'], ['', '-', ''], ['', '47', ''], ['', '-', ''], ['', '5', '']]",1.2,Clear-47-5 - 47 - 5,Clear-47-5,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0007_2.jpeg,
