subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments,
59105612,"[['9:25A', '9:25am', '', '9:25'], ['', '', '', 'am'], ['-', '-', '', '-'], ['10:10A', '10:10am', '9:25A-10:10A', '10:10'], ['', '', '', 'am']]",1.4,9:25A am - 10:10A am,9:25am-10:10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_084.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_083.jpeg,NA,
59105613,"[['9:40', '9:40A-8:15A', '9:40'], ['A', '', 'A'], ['-', '', '-'], ['8:15', '', '8:15'], ['A', '', 'A.']]",1.8,9:40 A - 8:15 A,9:40am-8:15am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_080.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_079.jpeg,NA,
59105619,"[['9:10A-8:30A', '9:10A-8:30A', '9:10', '9:10A'], ['', '', 'am', ''], ['', '', '-', '-'], ['', '', '8:30', '8:30A'], ['', '', 'am', '']]",1.4,9:10A-8:30A am - 8:30 am,9:10am-8:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_068.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_067.jpeg,NA,
59105624,"[['8:50', '8:50', ''], ['A', 'am', ''], ['-', '-', ''], ['8:10A', '8:10', '8:50AM-8:10AM'], ['', 'am', '']]",1.4,8:50 A - 8:10A am,8:50am-8:10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_058.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Petes_FISHc_057.jpeg,NA,
59105633,"[['9:45', '9:45AM', '9:45', '9:45AM'], ['A.M.', '', 'a.m.', '']]",1.5,9:45 A.M.,9:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_108.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_107.jpeg,NA,
59105670,"[['10:30', '10:30', '10:30-12:00', '10:30AM'], ['A.M.', 'am', '', ''], ['-', '-', '', '-'], ['12:00', '12:00', '', '12:00PM'], ['P.M.', 'pm', 'PM', '']]",1.8,10:30 A.M. - 12:00 P.M.,10:30am-12pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_032.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_McKeever_FISHc_031.jpeg,NA,
59105686,"[['3:30pm', '3:30', '3.30pm', '3:30pm-3:00pm'], ['', 'pm', '', ''], ['-', '-', '-', ''], ['3:00', '3:00', '', ''], ['pm', 'pm', '3pm', '']]",1.8,3:30pm pm - 3:00 pm,3:30pm-3pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Lily_FISHc_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Lily_FISHc_005.jpeg,NA,
59105689,"[['9:40', '9:40A-9:30A', '9:40A-9:30A', '9:40'], ['A', '', '', 'am'], ['-', '', '', '-'], ['9:30', '', '', '9:30'], ['A', '', '', 'am']]",1.6,9:40 A - 9:30 A,9:40am-9:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_090.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_089.jpeg,NA,
59105692,"[['4:45', '4:45', '', ''], ['P', 'P', '', ''], ['-', '', '', ''], ['10:20', '-10:20', '4:45P-10:20A', '4:45P-10:20A'], ['A', 'A', '', '']]",1.8,4:45 P - 4:45P-10:20A A,4:45pm-10:20am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_084.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_083.jpeg,NA,
59105693,"[['10.30A', '10:30', '10:30A', '10:30'], ['to', 'A', '', 'am'], ['', '-', '-', '-'], ['10.30A.', '10:30', '10:30A', '10:30'], ['', 'A', '', 'am']]",1.8,10:30 to - 10:30 A,10:30am-10:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_082.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_081.jpeg,NA,
59105695,"[['11:20A-11:05A', '11:20A', '11:20A', '11:20'], ['', '-', '-', 'am-'], ['', '11:05A', '11:05A', '11:05'], ['', '', '', 'am']]",1.75,11:20A - 11:05A am,11:20am-11:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_071.jpeg,NA,
59105699,"[['11:35', '11:35', '11:35', '11:35A-11:35A'], ['A', 'am-', 'am', ''], ['-', '', '-', ''], ['11:35', '11:35am', '11:35', ''], ['A', '', 'am', '']]",1.8,11:35 A - 11:35 A,11:35am-11:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_070.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_069.jpeg,NA,
59105700,"[['5:30P-11:30A', '5:30P-11:30A', '5:30PM-11:30AM', '5:30'], ['', '', '', 'P'], ['', '', '', '-'], ['', '', '', '11:30'], ['', '', '', 'A']]",1.2,5:30P-11:30A P - 11:30 A,5:30pm-11:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_066.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_065.jpeg,NA,
59105702,"[['11:45A', '11:45', '11:45', '11:45A'], ['', '', 'A', ''], ['-', 'am-', '-', '-'], ['10:02A', '10:02', '10:02', '10:02A'], ['', 'am', 'A', '']]",1.8,11:45A A - 10:02A am,11:45am-10:02am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_068.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_067.jpeg,NA,
59105703,"[['12:00P', '12:00P', '12:00P-11:55A', '12:00'], ['', '', '', 'P'], ['-', '-', '', '-'], ['11:55A', '11:55A', '', '11:55'], ['', '', '', 'A']]",1.8,12:00P P - 11:55A A,12pm-11:55am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_064.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_063.jpeg,NA,
59105706,"[['10:22', '10:32A', '10:32A-9:05A', '10:32A'], ['A', '', '', ''], ['-', '-', '', '-'], ['9:05', '9:05A', '', '9:05A'], ['A', '', '', '']]",1.8,10:32A A - 9:05A A,10:32am-9:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_056.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_055.jpeg,NA,
59105707,"[['10:18A-10:37A', '10:18', '10:18', '10:18A'], ['', 'A', 'am', ''], ['', '-', '-', ''], ['', '10:37', '10:37', '10:37A'], ['', 'A', 'am', '']]",1.6,10:18 A - 10:37 A,10:18am-10:37am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_053.jpeg,NA,
59105709,"[['10:40', '10:40-10:55', '10:40A-10:55A', '10:40'], ['A', '', '', 'AM'], ['-', '', '', '-'], ['10:55', '', '', '10:55'], ['A', 'A', '', 'AM']]",1.8,10:40 A - 10:55 A,10:40am-10:55am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_050.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_049.jpeg,NA,
59105711,"[['10:00A', '10:00', '10:00AM-11:45AM', '10:00'], ['', 'am', '', 'A'], ['-', '-', '', '-'], ['11:45A', '11:45', '', '11:45'], ['', 'am', '', 'A']]",1.8,10:00 am - 11:45 am,10am-11:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_037.jpeg,NA,
59105714,"[['evening', 'evenings', 'Evenings.']]",1,evening,evening,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_039.jpeg,NA,
59105715,"[['12:10', '12:10', '12:10P-10:42A', '12:10P'], ['p', 'P', '', ''], ['-', '--', '', '-'], ['10:42', '10:42', '', '10:42A'], ['a', 'A', '', '']]",1.6,12:10 p - 10:42 a,12:10pm-10:40am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Leg_FISHc_043.jpeg,NA,
59105719,"[['9:30', '9:30-10:30', '9""30', '9:30-10:30am'], ['-', '', '-', ''], ['10:30', '', '10:30', ''], ['A.M.', 'A.M.', 'am', '']]",1.75,9:30 - 10:30 A.M.,9:30am-10:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_326.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_325.jpeg,NA,
59105728,"[['8:30', '8:30-9:00', '8:30', '8:30'], ['9:00', 'am', '9:00', 'am'], ['A.M.', '', 'A.M.', '-'], ['', '', '', '9:30'], ['', '', '', 'am']]",1.8,8:30 9:00 A.M. 9:30 am,8:30am-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_300.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_299.jpeg,NA,
59105763,"[['11:45', '11:45', '11.45am', '11:45am'], ['A.M.', 'am', '', '']]",1.5,11:45 A.M.,11:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_112.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_111.jpeg,NA,
59105771,"[['2:30', '2:30pm', '2:30pm', '2:30'], ['p.m.', '', '', 'P.M.']]",1.5,2:30 p.m.,2:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_106.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_105.jpeg,NA,
59105826,"[['10:55A-8:25A', '10:55', '10:55A', '10:55'], ['', 'am', '', 'A'], ['', '-', '-', '-'], ['', '8:25', '8:25A', '8:25'], ['', 'am', '', 'A']]",1.8,10:55 am - 8:25 am,10:55am-8:25am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_094.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_093.jpeg,NA,
59105828,"[['8:45A', '8:45AM-8.05AM', '8:45', '8:45AM'], ['', '', 'am', ''], ['-', '', '-', '-'], ['8:05AM', '', '8:05', '8:05AM'], ['', '', 'am', '']]",1.6,8:45A am - 8:05AM am,8:45am-8:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_090.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_089.jpeg,NA,
59105835,"[['8:35-9:25', '9:25', '9:25', '9:25am'], ['AM', 'A', 'am', ''], ['', '-', '-', '-'], ['', '8:35', '8:35', '8:3am'], ['', 'A', 'am', '']]",1.8,9:25 AM - 8:35 A,9:25am-8:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_076.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Grassy_FISHc_075.jpeg,NA,
59105902,"[['3:30', '3:30', '3:30', '3:30PM'], ['p.m.-2', 'PM', 'pm', ''], ['', '-', '-', '-'], ['', '2', '2:00', ''], ['p.m.', 'PM', 'pm', '2pm']]",1.8,3:30 p.m.-2 - 2 p.m.,3:30pm-2pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_053.jpeg,NA,
59105906,"[['9:55A', '9:55A', '9:55'], ['', '', 'am'], ['-', '-', '-'], ['9:35A', '9:35A', '9:35'], ['', '', 'am']]",1.8,9:55A am - 9:35A am,9:55am-9:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_098.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_097.jpeg,NA,
59105907,"[['9:15A', '9:15A-8:50A', '9:15A', '9:15'], ['', '', '', 'am'], ['-', '', '-', '-'], ['8:50A', '', '8:50A', '8:50'], ['', '', '', 'am']]",1.8,9:15A am - 8:50A am,9:15am-8:50am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_102.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_101.jpeg,NA,
59105919,"[['11:45A', '11:45A-11:30A', '11:45A-11:30A', '11:45AM-11:30AM'], ['-', '', '', ''], ['11:30A', '', '', '']]",1.333333333,11:45A-11:30A - 11:30A,11:45am-11:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_074.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_073.jpeg,NA,
59105920,"[['12:00PM-11:35AM', '12:00PM', '12:00', '12:00pm'], ['', '', 'PM', ''], ['', '-', '-', '-'], ['', '11:35AM', '11:35', '11:35am'], ['', '', 'AM', '']]",1.4,12:00PM-11:35AM PM - 11:35AM AM,12pm-11:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_071.jpeg,NA,
59105922,"[['9:55', '9:55', '9:55', '9:55A'], ['', 'A.', 'am', ''], ['', '', '-', '-'], ['A-9:30A', '9:30', '9:30', '9:30A'], ['', 'A', 'am', '']]",1.8,9:55 A. - 9:30 A,9:55am-9:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_064.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_063.jpeg,NA,
59105926,"[['12:00AM-10:45AM', '12:00', '12:00AM'], ['', 'AM', ''], ['', '-', '-'], ['', '10:45', '10:45AM'], ['', 'AM', '']]",1.2,12:00AM-10:45AM AM - 10:45 AM,12am-10:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_056.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Cookson_FISHc_055.jpeg,NA,
59105933,"[['9-11', '9-11am', '9-11', '9'], ['', '', '', '-'], ['a.m.', '', 'a.m.', '11am']]",1.666666667,9-11 - a.m.,9am-11am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_150.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_149.jpeg,NA,
59105942,"[['10:30-11:30AM', '10:30-11:30', '10:30-11:30', '10:30'], ['', 'AM', 'AM', 'am'], ['', '', '', '-'], ['', '', '', '11:30'], ['', '', '', 'am']]",1.4,10:30-11:30 AM - 11:30 am,10:30am-11:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_122.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_121.jpeg,NA,
59105947,"[['5:30', '5.30PM', '', '5:30'], ['', '', '', 'PM'], ['', '-', '', '-'], ['PM-11:25', '11.25AM', '5:30PM-11:25AM', '11:25'], ['AM', '', '', 'AM']]",1.6,5:30 PM - PM-11:25 AM,5:30pm-11:25am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_076.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_075.jpeg,NA,
59105972,"[['4.30P', '4:30', '4:30P', '4:30'], ['', 'pm', '', ''], ['-', '-', '-', 'P.M.-10'], ['10A', '10:00', '10A', 'A.M.'], ['', 'am', '', '']]",1.8,4:30 pm - 10A am,4:30pm-10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bluegill_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bluegill_FISHc_039.jpeg,NA,
59105978,"[['7:50PM-8:55', '7:50', '7:50PM-8:55', '7:50'], ['', 'am', '', 'PM'], ['', '-', '', '-'], ['', '8:55', '', '8:55'], ['AM', 'am', 'AM.', 'AM']]",1.8,7:50PM-8:55 am - 8:55 AM,7:50pm-8:56am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_071.jpeg,NA,
59105981,"[['10:20', '10:20AM', '10:20AM-8:50AM', '10:20'], ['am', '', '', 'AM'], ['-', '-', '', '-'], ['8:50', '8:50AM', '', '8:50AM'], ['am', '', '', '']]",1.8,10:20 am - 8:50AM am,10:20am-8:50am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_066.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_065.jpeg,NA,
59105984,"[['8:30', '8:30', '8:30PM'], ['PM', 'pm', ''], ['-', '-', '-'], ['10:05', '10:05', '10:05AM'], ['AM', 'am', '']]",1.8,8:30 PM - 10:05 AM,8:30pm-10:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_056.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_055.jpeg,NA,
59106000,"[['11:05', '11:05', '', '11:05'], ['am', 'AM-11:45', '11:05AM-11:45AM', 'AM-11:45'], ['-', 'AM', '', 'AM'], ['11:45', '', '', ''], ['am', '', '', '']]",1.8,11:05 AM-11:45 AM 11:45 am,11:05am-11:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_015.jpeg,NA,
59106003,"[['12:15', '12:15', '12:15'], ['PM-12:20', 'pm', ''], ['PM', '', 'PM'], ['', '-', '-'], ['', '12:20', '12:20'], ['', 'pm', 'PM']]",1.833333333,12:15 PM-12:20 PM - 12:20 pm,12:15pm-12:20pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_BigIsland_FISHc_013.jpeg,NA,
59106019,"[['', '7:15', '7:15', '7:15pm'], ['', 'pm', 'PM', ''], ['', '-', '-', '-'], ['7:15PM-10:40AM', '10:40', '10:40', '10:40am'], ['', 'am', 'AM', '']]",1.8,7:15 pm - 10:40 am,7:15pm-10:40am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_045.jpeg,NA,
59106022,"[['7:40pm', '7:40', '7:40PM', '7:40'], ['', '', '', 'PM'], ['-', '', '-', '-'], ['9:00am', 'P.M.-9:00', '9:00AM', '9:00'], ['', 'A.M.', '', 'AM']]",1.6,7:40 PM - 9:00am A.M.,7:40pm-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_041.jpeg,NA,
59106023,"[['6:31', '', '6:31', '6:31'], ['pm', '6:31PM-10:21AM', 'PM-10:21AM.', 'PM-10:21'], ['-', '', '', 'AM'], ['10:21', '', '', ''], ['am', '', '', '']]",1.4,6:31 pm - 10:21 am,6:31pm-10:21am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_039.jpeg,NA,
59106026,"[['', '6:27', '6:27', '6:27PM'], ['6:27PM-10:33AM', 'PM-10:33', 'am', ''], ['', '', '-', '-'], ['', 'AM', '10:33', '10:33AM'], ['', '', 'am', '']]",1.4,6:27 6:27PM-10:33AM - AM am,6:27pm-10:33am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_037.jpeg,NA,
59106032,"[['12:20PM', '12:', '12:20PM-6:35PM', '12:20PM'], ['-', '20', '', '-'], ['6::35PM', 'PM-6:35', '', '6:35PM'], ['', 'PM', '', '']]",1.5,12:20PM - 6::35PM PM,12:20am-6:35pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_025.jpeg,NA,
59106057,"[['8:45', '8:45-9:30pm', '8:45-9:30p.m.', '8:45'], ['-', '', '', '-'], ['9:30', '', '', '9:30'], ['pm', '', '', 'p.m.']]",1.75,8:45 - 9:30 pm,8:45pm-9:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_280.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_279.jpeg,NA,
59106063,"[['3:00', '3:00PM', '3:00', '3:00PM'], ['P.M.', '', 'pm', '']]",1.5,3:00 P.M.,3pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_234.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Houghton_FISHc_233.jpeg,NA,
59106101,"[['2:30-6:30', '2;30-6;30', '2:30', '2:30-6:30'], ['', '', '-', 'pm'], ['', '', '6:30', ''], ['PM', 'PM', 'PM', ''], ['7:30-10:00', '7:30-10:00', '7:30', '7:30-10:00'], ['', '', '-', 'pm'], ['', '', '10:00', ''], ['AM', 'AM', 'AM', '']]",1.875,2:30-6:30 - 6:30 PM 7:30-10:00 - 10:00 AM,2:30- 6:30 pm; 7:30-10 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_222.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_221.jpeg,multiple time sets,
59106128,"[['10:30-11:15', '10:30', '10:30', '10:30-11:15'], ['', '-', '-', ''], ['', '11:15', '11:', ''], ['', '', '15', ''], ['a.m.', 'am', 'a.m', 'a.m.']]",1.6,10:30-11:15 - 11:15 15 a.m.,10:30am-11:15am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_138.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_137.jpeg,NA,
59106129,"[['', '', '9:50'], ['', '', '-'], ['9:50-10:15', '9:50-10:15', '10:15'], ['a.m.', 'a.m.', 'am']]",1.5,9:50 - 9:50-10:15 a.m.,9:50am-10:15am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_136.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_135.jpeg,NA,
