subject_id,date,review,date2,review2,date3,review3,date4,review4,column_name,date,Comment,front,back
59968032,None,1,1959,1,NA,NA,NA,NA,end_date_year,1959,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_032.jpg
59968042,August,1,April,1,NA,NA,NA,NA,end_date_month,April,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_065.jpg
59968048,1951,1,None,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_079.jpg
59968057,None,1,1951,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_094.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_095.jpg
59968185,1964,1,1954,1,NA,NA,NA,NA,end_date_year,1964,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_063.jpg
59968209,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SauxHead_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SauxHead_FISHc_009.jpg
59968216,22,1,21,1,NA,NA,NA,NA,end_date_day,22,"End day seems to be printed wrong, should be 22",https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SchweitzerReservoir_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SchweitzerReservoir_FISHc_009.jpg
59968219,None,1,1966,1,NA,NA,NA,NA,end_date_year,1966,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_023.jpg
59968255,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_120.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_121.jpg
59968351,None,1,1951,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Tilden_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Tilden_FISHc_029.jpg
59968361,1955,1,1965,1,NA,NA,NA,NA,end_date_year,1965,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_057.jpg
59968369,1960,1,None,1,NA,NA,NA,NA,end_date_year,1960,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_081.jpg
59968370,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_077.jpg
59968396,September,1,November,1,NA,NA,NA,NA,end_date_month,September,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_038.jpg
59968396,11,1,10,1,NA,NA,NA,NA,end_date_day,11,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_038.jpg
59968407,September,1,March,1,NA,NA,NA,NA,end_date_month,September,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_052.jpg
59968446,September,1,August,1,NA,NA,NA,NA,end_date_month,August,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Ford_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Ford_FISHc_085.jpg
59968452,None,1,1957,1,NA,NA,NA,NA,end_date_year,1957,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Ford_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Ford_FISHc_097.jpg
59968506,1949,1,None,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_024.jpg
59968515,1969,1,None,1,NA,NA,NA,NA,end_date_year,1969,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_025.jpg
59968569,July,1,February,1,NA,NA,NA,NA,end_date_month,February,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_081.jpg
59968628,1965,1,1966,1,NA,NA,NA,NA,end_date_year,1965,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_022.jpg
59968647,1946,1,1956,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_054.jpg
59968649,July,1,June,1,NA,NA,NA,NA,end_date_month,July,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hannah_FISHc_058.jpg
59968660,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Haymarshs_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Haymarshs_FISHc_065.jpg
59968668,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Haymarshs_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Haymarshs_FISHc_083.jpg
59968672,1969,1,None,1,NA,NA,NA,NA,end_date_year,1969,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hillsview_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hillsview_FISHc_031.jpg
59968677,July,1,September,1,NA,NA,NA,NA,end_date_month,July,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hillsview_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Hillsview_FISHc_043.jpg
59968764,None,1,1971,1,NA,NA,NA,NA,end_date_year,1971,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Pretty_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Pretty_FISHc_050.jpg
59968792,None,1,1967,1,NA,NA,NA,NA,end_date_year,1967,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_052.jpg
59968807,None,1,1947,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_089.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_090.jpg
59968817,1947,1,None,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_109.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_110.jpg
59968857,None,1,1968,1,NA,NA,NA,NA,end_date_year,1968,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Tubs_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Tubs_FISHc_030.jpg
59968913,1940,1,None,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_020.jpg
59968967,1940,1,None,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Long_FISHc_089.jpg
59968994,1940,1,None,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Sunset_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Sunset_FISHc_012.jpg
59969008,1967,1,None,1,NA,NA,NA,NA,end_date_year,1967,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_073.jpg
59969021,July,1,February,1,NA,NA,NA,NA,end_date_month,July,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_112.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_113.jpg
59969034,1951,1,None,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_140.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_141.jpg
59969044,1951,1,None,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_165.jpg
59969051,1951,1,None,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_174.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_175.jpg
59969052,None,1,1951,1,NA,NA,NA,NA,end_date_year,1951,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_176.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Midland_Sanford_FISHc_177.jpg
59969148,None,1,1955,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0012_2.jpeg
59969151,None,1,1955,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0016_2.jpeg
59969234,None,1,1971,1,NA,NA,NA,NA,end_date_year,1971,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_DUCK_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_DUCK_FISHc_0002_2.jpeg
59969288,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0014_2.jpeg
59969295,1950,1,None,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0021_2.jpeg
59969298,1950,1,None,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0020_2.jpeg
59969304,1950,1,None,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0029_2.jpeg
59969325,1948,1,None,1,NA,NA,NA,NA,end_date_year,1948,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0050_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0050_2.jpeg
59969344,None,1,1936,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0068_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0068_2.jpeg
59969398,1952,1,None,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BILLS_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BILLS_FISHc_0001_2.jpeg
59969431,None,1,1947,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BROOKS_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_BROOKS_FISHc_0004_2.jpeg
59969439,None,1,1947,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CROTON_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_CROTON_FISHc_0005_2.jpeg
59969459,July,1,September,1,NA,NA,NA,NA,end_date_month,September,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0001_2.jpeg
59969459,None,1,1947,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0001_2.jpeg
59969461,1954,1,None,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0005_2.jpeg
59969463,None,1,1954,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0006_2.jpeg
59969493,1953,1,None,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0004_2.jpeg
59969555,1948,1,None,1,NA,NA,NA,NA,end_date_year,1948,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0074_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0074_2.jpeg
59969594,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0002_2.jpeg
59969624,None,1,1954,1,NA,NA,NA,NA,end_date_year,1954,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMBALL_FISHc_0007_2.jpeg
59969635,None,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMES_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_KIMES_FISHc_0004_2.jpeg
59969659,1900,1,1946,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_2.jpeg
59969758,None,1,1953,1,NA,NA,NA,NA,end_date_year,1953,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_CAMPDEARBORN1_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_CAMPDEARBORN1_FISHc_0004_2.jpeg
59969760,August,1,May,1,NA,NA,NA,NA,end_date_month,May,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_CAMPDEARBORN2_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_CAMPDEARBORN2_FISHc_0002_2.jpeg
59969797,1947,1,None,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_HUNTOON_FISHc_0007_2.jpeg
59969809,80,1,1980,1,NA,NA,NA,NA,end_date_year,1980,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOWERTROUT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_LOWERTROUT_FISHc_0001_2.jpeg
59969819,1940,1,None,1,NA,NA,NA,NA,end_date_year,1940,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_2.jpeg
59969821,11,1,10,1,NA,NA,NA,NA,begin_date_day,10,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0010_2.jpeg
59969875,None,1,1956,1,NA,NA,NA,NA,end_date_year,1956,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0009_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0009_2.jpg
59969916,None,1,1958,1,NA,NA,NA,NA,end_date_year,1958,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0002_2.jpeg
59969935,1938,1,None,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CLEART23NR1ES2_FISHc_0021_2.jpeg
59969957,None,1,1952,1,NA,NA,NA,NA,end_date_year,1952,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0020_2.jpeg
59970002,1938,1,None,1,NA,NA,NA,NA,end_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_HENDERSON_FISHc_0006_2.jpeg
59970020,1944,1,1954,1,NA,NA,NA,NA,end_date_year,1944,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_JEWETT_FISHc_0005_2.jpeg
59970032,July,1,June,1,NA,NA,NA,NA,end_date_month,July,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_LAKEGEORGE_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_LAKEGEORGE_FISHc_0006_2.jpeg
59970101,None,1,1960,1,NA,NA,NA,NA,end_date_year,1960,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_ERICKSON_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_ERICKSON_FISHc_0001_2.jpg
59970116,None,1,1963,1,NA,NA,NA,NA,end_date_year,1963,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MIRROR_FISHc_0005_2.jpg
59970128,1959,1,None,1,NA,NA,NA,NA,end_date_year,1959,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MOLLS_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_MOLLS_FISHc_0001_2.jpg
59970145,None,1,1959,1,NA,NA,NA,NA,end_date_year,1959,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SIXMILE_FISHc_0005_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SIXMILE_FISHc_0005_2.jpg
59970150,None,1,1964,1,NA,NA,NA,NA,end_date_year,1964,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SUDDEN_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_SUDDEN_FISHc_0001_2.jpg
59970161,1955,1,None,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_TANLUND_FISHc_0004_2.jpg
