subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back
58749270,"[['2', '2-', '2-8', ""2-8'""], ['-', '8', '', ''], [""8'"", 'feet', 'ft', '']]",1,2 - 8',2-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_067.jpg
58749273,"[['', '6', ''], ['', '-', ''], [""6-7'"", ""7'"", ""6-7'""]]",1.333333333,6 - 6-7',6-7 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_073.jpg
58749277,"[['14-15’', ""14-15'"", ""14-15'"", '14'], ['', '', '', '-'], ['', '', '', ""15'""]]",1.333333333,14-15' - 15',14-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_083.jpg
58749281,"[['3-15', ""3-15'"", ""3-15'"", '3'], ['ft', '', '', '-'], ['', '', '', ""15'""]]",1.333333333,3-15' ft 15',3-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_089.jpg
58749283,"[['75', '5’', '5', ""5'""], ['', '', 'ft', '']]",1,75 ft,5- feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_094.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Monacle_FISHc_095.jpg
58749308,"[[""9'-20'"", ""9'-20'"", ""9'"", ""9-20'""], ['', '', '-', ''], ['', '', ""20'"", '']]",1.333333333,9'-20' - 20',9-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_016.jpg
58749358,"[[""3-5'"", ""3-5'"", '3', '3-5'], ['', '', '-', ''], ['', '', '5ft', 'ft']]",1.333333333,3-5' - 5ft,3-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_050.jpg
58749359,"[[""2'"", '2-8', ""2'-8'"", ""2'-8'""], ['-', 'ft.', '', ''], [""8'"", '', '', '']]",1.333333333,2'-8' - 8',2-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_044.jpg
58749382,"[[""2-18'"", '2-18’', ""2-18'"", '2'], ['', '', '', '-'], ['', '', '', '18'], ['', '', '', 'ft']]",1.25,2-18' - 18 ft,2-18 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_BigLong_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_BigLong_FISHc_034.jpg
58749392,"[[""2'-8'"", ""2-8'"", ""2-8'"", '2'], ['', '', '', '-'], ['', '', '', '8'], ['', '', '', 'ft']]",1.25,2-8' - 8 ft,2-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_BigLong_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_BigLong_FISHc_054.jpg
58749432,"[[""3-5'"", ""3-5'."", '3', ""3-5'""], ['', '', '-', ''], ['', '', ""5'"", '']]",1.333333333,3-5' - 5',3-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_045.jpg
58749444,"[['3', ""3-25'"", '3-25', ""3-25'""], ['-', '', 'ft', ''], [""25'"", '', '', '']]",1.333333333,3-25' - 25',3-25 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_065.jpg
58749595,"[['2', ""2-17'"", '2-17’', ""2-17'""], ['-', '', '', ''], [""17'"", '', '', '']]",1.333333333,2-17' - 17',2-17 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_FiveLakes_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_FiveLakes_FISHc_051.jpg
58749603,"[[""2-4'"", ""2-4'"", '2', '2-4’'], ['', '', '-', ''], ['', '', ""4'"", '']]",1.333333333,2-4' - 4',2-4 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_FiveLakes_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_FiveLakes_FISHc_063.jpg
58749623,"[[""4-12'"", ""4-12'"", ""4-12'"", '4'], [',', '', '', '-'], ['organic,', '', '', '12'], ['brush', '', '', ''], ['shelters,', '', '', 'ft'], ['potamogeton', '', '', '']]",1.333333333,"4-12' , organic, brush shelters, potamogeton",4-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_058.jpg
58749624,"[[""3-17'"", '3-17', ""3-17'"", '3'], ['', 'ft', '', '-'], ['', '', '', ""17'""]]",1.333333333,3-17' ft 17',3-17 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_054.jpg
58749628,"[['3', '3-15', ""3-15'"", ""3-15'""], ['-', '', '', ''], [""15'"", ""'"", '', '']]",1.333333333,3-15' - 15',3-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_064.jpg
58749633,"[['4-15’', ""4-15'"", ""4.15'"", '4-15'], ['', '', '', 'ft.']]",1,4-15’ ft.,4-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_072.jpg
58749636,"[[""3-7'"", '3-7', ""3-7'"", '3'], ['', 'FT', '', '-'], ['', '', '', ""7'""]]",1.333333333,3-7' FT 7',3-7 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_078.jpg
58749637,"[[""4-14'"", '4', ""4-12'"", ""4-14'""], ['', '-', '', ''], ['', '14', '', ''], ['', 'feet', '', '']]",1.25,4-14' - 14 feet,4-14 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_074.jpg
58749639,"[[""3-13'"", '3-13', ""3-13'"", '3'], ['', 'feet', '', '-'], ['', '', '', ""13'""]]",1.333333333,3-13' feet 13',3-13 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_082.jpg
58749654,"[[""4-27'"", '4-27', '4', '4-17'], ['', '', '-', ''], ['', '', '27', '']]",1,4-27' - 27,4-27 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_GreenPine_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_GreenPine_FISHc_025.jpg
58749677,"[['8', 'xxxxx', '', ''], ['-', '', '', ''], [""33'"", ""8-33'"", '8-33’', ""8-33'""]]",1.333333333,8 - 8-33',8-33 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_LittleLong_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_LittleLong_FISHc_074.jpg
58749678,"[[""8-34'"", '8', '8-34', ""8-34'""], ['', '-', 'ft', ''], ['', ""34'"", '', '']]",1.333333333,8-34' - 34',8-34 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_LittleLong_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_LittleLong_FISHc_076.jpg
58749731,"[[""8'-13'"", ""8-13'"", ""8'"", ""8'-13'""], ['', '', '-', ''], ['', '', ""13'"", '']]",1.333333333,8'-13' - 13',8-13 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Pike_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Pike_FISHc_026.jpg
58749734,"[[""3'"", ""3-30'"", ""3'-30'"", '3'], ['', '', '', 'ft'], ['-', '', '', '-'], [""30'"", '', '', '30'], ['', '', '', 'ft']]",1.2,3' ft - 30' ft,3-30 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Pike_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Pike_FISHc_028.jpg
58749763,"[['3', ""3-20'"", '3-20', ""3-20'""], ['-', '', '', ''], [""20'"", '', '', '']]",1.333333333,3-20' - 20',3-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_039.jpg
58749804,"[['5-41', ""5-41'"", '5', ""5-41'""], ['', '', '-', ''], ['', '', ""41'"", '']]",1.333333333,5-41' - 41',5-41 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_152.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_153.jpg
58749822,"[['5', ""5'-15'"", ""5-15'"", ""5'""], ['ft', '', '', ''], ['-', '', '', '-'], ['15', '', '', ""15'""], ['ft', '', '', '']]",1.2,5 ft - 15 ft,5-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_074.jpg
58749823,"[[""5'-15'"", ""5'"", ""5'-"", ""5-15'""], ['', '-', '', ''], ['', ""15'"", ""15'"", '']]",1.333333333,5'-15' - 15',5-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_076.jpg
58749826,"[[""6'"", '', '', '6'], ['', '', '', 'ft'], ['-', '', '', '-'], [""12'"", ""6'-12'"", ""6'-12'"", '12'], ['', '', '', 'ft']]",1.4,6' ft - 6'-12' ft,6-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_078.jpg
58749827,"[[""6-25'"", ""6'-25'"", ""6'""], ['', '', '-'], ['', '', ""25'""]]",1,6-25' - 25',6-25 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_086.jpg
58749829,"[['', '1', ''], ['', '-', ''], [""1-3'"", ""3'"", ""1-3'""]]",1.333333333,1 - 1-3',1-3 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Ovid_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Ovid_FISHc_012.jpg
58749840,"[[""0-15'"", '0-15', ""0-15'"", '0'], ['', 'ft', '', '-'], ['', '', '', ""15'""]]",1.333333333,0-15' ft 15',0-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Round_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Round_FISHc_011.jpg
58749867,"[['4-15', '4', '4-15', ""4-15'.""], ['FT', '-', 'ft.', ''], ['', ""15'"", '', '']]",1.333333333,4-15 FT 15',4-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_KPBig_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_KPBig_FISHc_010.jpg
58749868,"[['4', ""4-6'"", ""4-6'"", ""4-6'.""], ['-', '', '', ''], [""6'"", '', '', '']]",1.333333333,4-6' - 6',4-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_KPBig_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_KPBig_FISHc_012.jpg
58749879,"[['4’-15’', ""4'"", '4', ''], ['', '', 'ft', ''], ['', 'to', 'to', ''], ['', ""15'"", '15', ""4-15'""], ['', '', 'ft', '']]",1.2,4’-15’ ft to 15' ft,4-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_Timber_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Crawford_Timber_FISHc_016.jpg
58749904,"[[""8-16'."", ""8-16'"", ""8'-16'"", '8'], ['', '', '', '-'], ['', '', '', ""16'""]]",1,8-16'. - 16',8-16 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_007_02.jpg
58749909,"[[""9'-12'"", ""9'-12'"", ""9'"", ""9-12'""], ['', '', '-', ''], ['', '', ""12'"", '']]",1.333333333,9'-12' - 12',9-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_011_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_011_02.jpg
58749911,"[['12', ""12'-50'"", ""12-30'"", ""12'-30'""], ['ft', '', '', ''], ['-', '', '', ''], ['30', '', '', ''], ['ft', '', '', '']]",1,12 ft - 30 ft,12-30 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_013_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_013_02.jpg
58749918,"[['12-30’', '12-30', ""12-30'"", '12'], ['', 'ft', '', '-'], ['', '', '', ""30'""]]",1,12-30’ ft 30',12-30 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_019.jpg
58749919,"[['10', '10-20’', ""10-20'"", ""10-20'""], ['-', '', '', ''], [""20'"", '', '', '']]",1.333333333,10-20' - 20',10-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_021.jpg
58749920,"[['4', '4-18', ""4-18'"", ""4-18'""], ['-', 'ft.', '', ''], [""18'"", '', '', '']]",1.333333333,4-18' - 18',4-18 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_023.jpg
58749922,"[[""4-12'"", '4', ""4.12'"", ""4-12'""], ['', '-', '', ''], ['', ""12'"", '', '']]",1.333333333,4-12' - 12',4-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_027.jpg
58749927,"[['8-30:', ""8-30'"", '8-30', '8-30', '8'], ['', '', '', 'ft', '-'], ['', '', '', '', ""30'""]]",1.333333333,8-30 ft 30',8-30 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_035.jpg
58749929,"[['6-8', ""6-8'"", '6', ""6-8'""], ['feet', '', '-', ''], ['', '', ""8'"", '']]",1.333333333,6-8' feet 8',6-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Elk_FISHc_031.jpg
58749935,"[['', ""5'"", '', '5'], ['', '', '', 'ft'], ['', '-', '', '-'], [""5'-18'"", ""18'"", ""5'-18'"", '18'], ['', '', '', 'ft']]",1.4,5' ft - 5'-18' ft,5-18 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_House_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_House_FISHc_032.jpg
58749954,"[[""5'"", ""5-18'"", ""5'-18'"", ""5'-18'""], ['-', '', '', ''], [""18'"", '', '', '']]",1.333333333,5'-18' - 18',5-18 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_032.jpg
58749959,"[['5-25.5', ""5'"", ""5'-25.5'"", '5'], ['ft.', '', '', 'feet'], ['', '-', '', '-'], ['', ""25.5'"", '', '25.5'], ['', '', '', 'feet']]",1.2,5-25.5 ft. - 25.5' feet,5-25.5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_040.jpg
58749968,"[[""4-10'"", ""4-10'"", '4', ""4-10'.""], ['', '', '-', ''], ['', '', ""10'"", '']]",1.333333333,4-10' - 10',4-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_030.jpg
58749979,"[['4', ""4-7'"", ""4-7'"", '4-7'], ['-', '', '', 'ft'], [""7'"", '', '', '']]",1.333333333,4-7' - 7',4-7 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_054.jpg
58749996,"[[""8'-20';"", ""8'"", ""8'-20';"", '8’-20’,'], [""13';"", '-', ""13';"", '13’,'], [""8'-18'"", ""20'"", ""8'-18'"", '8’-18’'], ['', ';', '', ''], ['', ""13'"", '', ''], ['', ';', '', ''], ['', ""8'"", '', ''], ['', '-', '', ''], ['', ""18'"", '', '']]",1.333333333,8'-20'; 13'; 8'-18' ; 13' ; 8' - 18',8-20 ; 13 ; 8-18 - feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_106.jpg
58749997,"[[""8'-18'"", ""8-18'"", '8', ""8'-18'""], ['', '', 'ft', ''], ['', '', '-', ''], ['', '', '18', ''], ['', '', 'ft', ''], ['and', 'and', 'and', 'and'], [""10'-18'"", ""10-18'"", '10', ""10'-18'""], ['', '', 'ft', ''], ['', '', '-', ''], ['', '', '18', ''], ['', '', 'ft', '']]",1.454545455,8'-18' ft - 18 ft and 10'-18' ft - 18 ft,8-18 ; 10-16 - feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_103.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_104.jpg
58750015,"[[""1-5'"", '1-5', '1', ""1-5'""], ['', 'feet', '-', ''], ['', '', '5', ''], ['', '', ""'"", '']]",1.25,1-5' feet 5 ',1-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_068.jpg
58750062,"[[""3'-43'"", ""3'"", '3’-43’', ""3'-43'""], ['', '-', '', ''], ['', ""43'"", '', '']]",1.333333333,3'-43' - 43',3-43 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_056.jpg
58750065,"[[""2'-5'"", ""2'-5'"", '2', ""2-5'""], ['', '', 'ft', ''], ['', '', '-', ''], ['', '', '5', ''], ['', '', 'ft', '']]",1.2,2'-5' ft - 5 ft,2-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_068.jpg
58750066,"[[""3'-5'"", ""3'-5'"", '3', ""3'-5'""], ['', '', 'ft', ''], ['', '', '-', ''], ['', '', '5', ''], ['', '', 'ft', '']]",1.4,3'-5' ft - 5 ft,3-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_060.jpg
58750067,"[['2’', ""2'-10'"", ""2'"", ""2-10'""], ['-', '', '-', ''], ['10’', '', ""10'"", '']]",1.333333333,2’ - 10’,2-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_074.jpg
58750070,"[[""2'-41'"", ""2'-41'"", ""2'"", ""2'-4'""], ['', '', '-', ''], ['', '', ""41'"", '']]",1.333333333,2'-41' - 41',2-41 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Secord_FISHc_072.jpg
