"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back"
58749730,"18-375","NESTER","CLARE","24","June","1969","25","June","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Nester_FISHc_034.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Nester_FISHc_035.jpg"
59106203,"71-112","NETTIE","PRESQUEISLE","16","June","1964","17","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_046.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_045.jpeg"
59106204,"71-112","NETTIE","PRESQUEISLE","16","June","1964","18","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_042.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_041.jpeg"
59106205,"71-112","NETTIE","PRESQUEISLE","16","June","1964","18","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_044.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_043.jpeg"
59106206,"71-112","NETTIE","PRESQUEISLE","17","June","1964","19","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_039.jpeg"
59106207,"71-112","NETTIE","PRESQUEISLE","18","June","1964","19","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_036.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_035.jpeg"
59106208,"71-112","NETTIE","PRESQUEISLE","17","June","1964","19","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_037.jpeg"
59106209,"71-112","NETTIE","PRESQUEISLE","18","June","1964","19","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_034.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_033.jpeg"
59106210,"71-112","NETTIE","PRESQUEISLE","16","June","1964","17","June","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_032.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Nettie_FISHc_031.jpeg"
61361241,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0005_2.jpeg"
61361242,"59-177","NEVINS","MONTCALM","26","August","1950",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0006_2.jpeg"
61361243,"59-177","NEVINS","MONTCALM","24","August","1950",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0007_2.jpeg"
61361244,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0008_2.jpeg"
61361245,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0009_2.jpeg"
61361247,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0010_2.jpeg"
61361248,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0011_2.jpeg"
61361249,"59-177","NEVINS","MONTCALM","24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0012_2.jpeg"
61361250,"59-177","NEVINS","MONTCALM","11","July","1947",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEVINS_FISHc_0013_2.jpeg"
59969639,"62-89","NEWAYGO","NEWAYGO","23","July","1947","24","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0001_2.jpeg"
59969640,"62-89","NEWAYGO","NEWAYGO","23","July","1947","24","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0004_2.jpeg"
59969641,"62-89","NEWAYGO","NEWAYGO","24","July","1947","25","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0005_2.jpeg"
59969642,"62-89","NEWAYGO","NEWAYGO","23","July","1947","24","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0002_2.jpeg"
59969643,"62-89","NEWAYGO","NEWAYGO","23","July","1947","24","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0003_2.jpeg"
59969644,"62-89","NEWAYGO","NEWAYGO","24","July","1947","25","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0006_2.jpeg"
59969645,"62-89","NEWAYGO","NEWAYGO","24","July","1947","25","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0007_2.jpeg"
59969646,"62-89","NEWAYGO","NEWAYGO","24","July","1947","25","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0008_2.jpeg"
59969647,"62-89","NEWAYGO","NEWAYGO","24","July","1947","25","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0009_2.jpeg"
59969648,"62-89","NEWAYGO","NEWAYGO","24","July","1947",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0010_2.jpeg"
59969649,"62-89","NEWAYGO","NEWAYGO","25","July","1947",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0011_2.jpeg"
59969650,"62-89","NEWAYGO","NEWAYGO","25","July","1947","26","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0012_2.jpeg"
59969651,"62-89","NEWAYGO","NEWAYGO","25","July","1947","26","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0015_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0015_2.jpeg"
59969652,"62-89","NEWAYGO","NEWAYGO","25","July","1947","26","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0016_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0016_2.jpeg"
59969653,"62-89","NEWAYGO","NEWAYGO","25","July","1947","26","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0013_2.jpeg"
59969654,"62-89","NEWAYGO","NEWAYGO","25","July","1947","26","July","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NEWAYGO_FISHc_0014_2.jpeg"
82937376,NA,"NEWBURG","WAYNE","20","May","1975","23","May","1975","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg"
61361251,"59-376","NEWCOMB","MONTCALM",NA,NA,"1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0001_2.jpeg"
61361252,"59-376","NEWCOMB","MONTCALM","26","April","1967","10","May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0003_2.jpeg"
61361253,"59-376","NEWCOMB","MONTCALM","14","August","1968","15","August","1968","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0002_2.jpeg"
59969655,"62-358","NICHOLS","NEWAYGO","22","October","1946","23","October","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0001_2.jpeg"
59969656,"62-358","NICHOLS","NEWAYGO","18","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0003_2.jpeg"
59969657,"62-358","NICHOLS","NEWAYGO","18","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0005_2.jpeg"
59969658,"62-358","NICHOLS","NEWAYGO","21","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0004_2.jpeg"
59969659,"62-358","NICHOLS","NEWAYGO","22","October","1946","23","October","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0002_2.jpeg"
59969660,"62-358","NICHOLS","NEWAYGO","18","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0006_2.jpeg"
59969661,"62-358","NICHOLS","NEWAYGO","21","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0008_2.jpeg"
59969662,"62-358","NICHOLS","NEWAYGO","20","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0007_2.jpeg"
59969663,"62-358","NICHOLS","NEWAYGO","20","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0010_2.jpeg"
59969664,"62-358","NICHOLS","NEWAYGO","21","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0009_2.jpeg"
59969665,"62-358","NICHOLS","NEWAYGO","23","June","1937",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0011_2.jpeg"
59969666,"62-358","NICHOLS","NEWAYGO","3","August","1972",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_NICHOLS_FISHc_0012_2.jpeg"
59105631,"75-529","NINETEENBEAR","SCHOOLCRAFT","30","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_110.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_109.jpeg"
59105633,"75-529","NINETEENBEAR","SCHOOLCRAFT","31","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_108.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_107.jpeg"
59105634,"75-529","NINETEENBEAR","SCHOOLCRAFT","1","August","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_106.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_105.jpeg"
59105635,"75-529","NINETEENBEAR","SCHOOLCRAFT","30","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_104.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_103.jpeg"
59105636,"75-529","NINETEENBEAR","SCHOOLCRAFT","31","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_102.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_101.jpeg"
59105637,"75-529","NINETEENBEAR","SCHOOLCRAFT","30","July","1952",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_099.jpeg"
59105638,"75-529","NINETEENBEAR","SCHOOLCRAFT","31","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_094.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_093.jpeg"
59105639,"75-529","NINETEENBEAR","SCHOOLCRAFT","31","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_096.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_095.jpeg"
59105640,"75-529","NINETEENBEAR","SCHOOLCRAFT","31","July","1952",NA,NA,"1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_098.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_097.jpeg"
59105641,"75-529","NINETEENBEAR","SCHOOLCRAFT","7","September","1954","8","September","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_074.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_073.jpeg"
59105642,"75-529","NINETEENBEAR","SCHOOLCRAFT","4","September","1963","5","September","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_070.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_069.jpeg"
59105643,"75-529","NINETEENBEAR","SCHOOLCRAFT","4","September","1963","5","September","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_067.jpeg"
59105644,"75-529","NINETEENBEAR","SCHOOLCRAFT","4","May","1969","5","May","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_036.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_035.jpeg"
59105645,"75-529","NINETEENBEAR","SCHOOLCRAFT","28","October","1971","29","October","1971","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_032.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_031.jpeg"
59105646,"75-529","NINETEENBEAR","SCHOOLCRAFT","28","October","1971","29","October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_029.jpeg"
59105647,"75-529","NINETEENBEAR","SCHOOLCRAFT","4","May","1969","5","May","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_034.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_033.jpeg"
59105648,"75-529","NINETEENBEAR","SCHOOLCRAFT","24","October","1967","25","October","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_021.jpeg"
59105649,"75-529","NINETEENBEAR","SCHOOLCRAFT","10","May","1972","11","May","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_015.jpeg"
59105650,"75-529","NINETEENBEAR","SCHOOLCRAFT","27","October","1972","26","October","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_013.jpeg"
59105651,"75-529","NINETEENBEAR","SCHOOLCRAFT","10","May","1972",NA,"May","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_018.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_017.jpeg"
59105652,"75-529","NINETEENBEAR","SCHOOLCRAFT","23","October","1967","24","October","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_023.jpeg"
59105654,"75-529","NINETEENBEAR","SCHOOLCRAFT","26","October","1972","27","October","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_NineteenBear_FISHc_011.jpeg"
59964690,"4-23","NINTHSTREET","ALPENA","26","July","1950","27","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0005_2.jpeg"
59964693,"4-23","NINTHSTREET","ALPENA","26","July","1950","27","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0004_2.jpeg"
59964695,"4-23","NINTHSTREET","ALPENA","28","July","1950","29","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0008_2.jpeg"
59964696,"4-23","NINTHSTREET","ALPENA","27","July","1950","28","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0006_2.jpeg"
59964697,"4-23","NINTHSTREET","ALPENA","27","July","1950","28","July","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_9THSTREETDAM_FISHc_0007_2.jpeg"
